#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,26,1.8,0.2,10.5,1.8,7.7,ESE,ESE,STEEP,5.6,121
2024,05,18,16,56,2.0,0.2,10.5,2.0,7.7,E,SE,STEEP,5.9,127
2024,05,18,16,26,1.9,0.2,10.5,1.9,8.3,ESE,ESE,AVERAGE,5.7,121
2024,05,18,15,56,1.9,0.2,10.5,1.9,8.3,ESE,ESE,AVERAGE,5.6,121
2024,05,18,15,26,1.8,0.2,10.5,1.8,7.7,ESE,ESE,STEEP,5.3,123
2024,05,18,14,56,1.9,0.2,10.5,1.9,7.7,ESE,ESE,STEEP,5.5,121
2024,05,18,14,26,1.9,0.2,10.5,1.9,7.7,SE,SE,STEEP,5.6,124
2024,05,18,13,56,1.9,0.2,10.5,1.9,8.3,E,SE,AVERAGE,5.5,128
2024,05,18,13,26,1.9,0.2,10.5,1.9,8.3,E,ESE,AVERAGE,5.5,120
2024,05,18,12,56,1.6,0.2,10.5,1.6,7.7,ESE,SE,AVERAGE,5.1,124
2024,05,18,12,26,1.6,0.2,10.5,1.6,7.7,E,ESE,AVERAGE,5.2,117
2024,05,18,11,56,1.6,0.2,10.5,1.6,7.7,ESE,ESE,AVERAGE,5.0,116
2024,05,18,11,26,1.6,0.2,10.5,1.6,8.3,ESE,ESE,AVERAGE,5.2,117
2024,05,18,10,56,1.5,0.1,10.5,1.5,9.1,SE,ESE,AVERAGE,5.0,117
2024,05,18,10,26,1.6,0.2,10.5,1.6,9.1,E,SE,AVERAGE,5.2,126
2024,05,18,09,56,1.6,0.2,10.5,1.5,9.1,ESE,ESE,AVERAGE,5.0,123
2024,05,18,09,26,1.6,0.2,10.5,1.6,7.7,ESE,ESE,AVERAGE,5.2,121
2024,05,18,08,56,1.4,0.1,10.5,1.4,7.7,E,ESE,AVERAGE,5.0,117
2024,05,18,08,26,1.6,0.2,10.5,1.6,7.7,ESE,SE,AVERAGE,5.3,126
2024,05,18,07,56,1.5,0.2,10.5,1.5,8.3,SE,SE,AVERAGE,5.4,127
2024,05,18,07,26,1.5,0.2,10.5,1.5,8.3,ESE,SE,AVERAGE,5.5,124
2024,05,18,06,56,1.5,0.2,10.5,1.5,9.1,ESE,SE,AVERAGE,5.4,128
2024,05,18,06,26,1.4,0.2,10.5,1.4,8.3,SE,SE,AVERAGE,5.4,127
2024,05,18,05,56,1.4,0.2,10.5,1.4,9.1,SE,SE,AVERAGE,5.8,131
2024,05,18,05,26,1.5,0.2,10.5,1.5,8.3,SE,SE,AVERAGE,5.9,134
2024,05,18,04,56,1.5,0.2,10.5,1.4,8.3,SE,SE,AVERAGE,5.7,133
