#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,22,0.8,MM,MM,MM,MM,MM,MM,,4.1,163
2024,05,18,16,22,0.7,MM,MM,MM,MM,MM,MM,,4.3,158
2024,05,18,15,22,0.7,MM,MM,MM,MM,MM,MM,,4.3,152
2024,05,18,14,22,0.7,MM,MM,MM,MM,MM,MM,,4.4,148
2024,05,18,13,22,0.7,MM,MM,MM,MM,MM,MM,,4.4,145
2024,05,18,12,22,0.6,MM,MM,MM,MM,MM,MM,,4.2,144
2024,05,18,11,22,0.7,MM,MM,MM,MM,MM,MM,,4.5,136
2024,05,18,10,22,0.6,MM,MM,MM,MM,MM,MM,,4.4,133
2024,05,18,09,22,0.6,MM,MM,MM,MM,MM,MM,,4.2,133
2024,05,18,08,22,0.5,MM,MM,MM,MM,MM,MM,,4.1,137
2024,05,18,07,22,0.5,MM,MM,MM,MM,MM,MM,,4.1,138
2024,05,18,06,22,0.5,MM,MM,MM,MM,MM,MM,,3.9,138
2024,05,18,05,22,0.5,MM,MM,MM,MM,MM,MM,,3.6,150
2024,05,18,04,22,0.5,MM,MM,MM,MM,MM,MM,,3.7,151
2024,05,18,03,22,0.5,MM,MM,MM,MM,MM,MM,,3.4,157
2024,05,18,02,22,0.5,MM,MM,MM,MM,MM,MM,,3.4,153
2024,05,18,01,22,0.5,MM,MM,MM,MM,MM,MM,,3.4,153
2024,05,18,00,22,0.4,MM,MM,MM,MM,MM,MM,,3.4,150
2024,05,17,23,22,0.5,MM,MM,MM,MM,MM,MM,,3.5,150
2024,05,17,22,22,0.5,MM,MM,MM,MM,MM,MM,,3.3,155
2024,05,17,21,22,0.4,MM,MM,MM,MM,MM,MM,,3.5,142
2024,05,17,20,22,0.4,MM,MM,MM,MM,MM,MM,,4.3,137
2024,05,17,19,22,0.4,MM,MM,MM,MM,MM,MM,,4.4,139
2024,05,17,18,22,0.4,MM,MM,MM,MM,MM,MM,,4.5,138
2024,05,17,17,22,0.4,MM,MM,MM,MM,MM,MM,,4.6,137
2024,05,17,16,22,0.4,MM,MM,MM,MM,MM,MM,,4.6,136
2024,05,17,15,22,0.4,MM,MM,MM,MM,MM,MM,,4.4,140
2024,05,17,14,22,0.5,MM,MM,MM,MM,MM,MM,,4.5,136
2024,05,17,13,22,0.5,MM,MM,MM,MM,MM,MM,,4.4,137
2024,05,17,12,22,0.5,MM,MM,MM,MM,MM,MM,,4.5,143
2024,05,17,11,22,0.5,MM,MM,MM,MM,MM,MM,,4.4,145
2024,05,17,10,22,0.4,MM,MM,MM,MM,MM,MM,,4.4,145
2024,05,17,09,22,0.5,MM,MM,MM,MM,MM,MM,,4.5,143
2024,05,17,08,22,0.5,MM,MM,MM,MM,MM,MM,,4.4,146
2024,05,17,07,22,0.5,MM,MM,MM,MM,MM,MM,,4.4,149
2024,05,17,06,22,0.5,MM,MM,MM,MM,MM,MM,,4.2,152
2024,05,17,05,22,0.5,MM,MM,MM,MM,MM,MM,,4.0,151
2024,05,17,04,22,0.5,MM,MM,MM,MM,MM,MM,,4.1,152
2024,05,17,03,22,0.5,MM,MM,MM,MM,MM,MM,,4.0,157
2024,05,17,02,22,0.6,MM,MM,MM,MM,MM,MM,,4.1,158
2024,05,17,01,22,0.6,MM,MM,MM,MM,MM,MM,,4.0,163
2024,05,17,00,22,0.6,MM,MM,MM,MM,MM,MM,,4.0,161
2024,05,16,23,22,0.6,MM,MM,MM,MM,MM,MM,,3.9,164
2024,05,16,22,22,0.6,MM,MM,MM,MM,MM,MM,,3.9,162
2024,05,16,21,22,0.6,MM,MM,MM,MM,MM,MM,,4.4,162
2024,05,16,20,22,0.6,MM,MM,MM,MM,MM,MM,,4.3,163
2024,05,16,19,22,0.6,MM,MM,MM,MM,MM,MM,,4.7,162
2024,05,16,18,22,0.6,MM,MM,MM,MM,MM,MM,,5.1,165
2024,05,16,17,22,0.7,MM,MM,MM,MM,MM,MM,,5.4,166
2024,05,16,16,22,0.6,MM,MM,MM,MM,MM,MM,,5.4,160
2024,05,16,15,22,0.6,MM,MM,MM,MM,MM,MM,,5.4,156
2024,05,16,14,22,0.7,MM,MM,MM,MM,MM,MM,,5.4,156
2024,05,16,13,22,0.7,MM,MM,MM,MM,MM,MM,,5.3,160
2024,05,16,12,22,0.7,MM,MM,MM,MM,MM,MM,,5.0,167
2024,05,16,11,22,0.8,MM,MM,MM,MM,MM,MM,,5.0,163
2024,05,16,10,22,0.8,MM,MM,MM,MM,MM,MM,,4.9,158
2024,05,16,09,22,0.9,MM,MM,MM,MM,MM,MM,,5.2,151
2024,05,16,08,22,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,5.0,146
2024,05,16,07,22,0.9,MM,MM,MM,MM,MM,MM,,4.7,146
2024,05,16,06,22,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,5.2,146
2024,05,16,05,22,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,5.3,150
2024,05,16,04,22,1.1,MM,MM,MM,MM,MM,MM,AVERAGE,5.3,154
2024,05,16,03,22,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,5.2,157
2024,05,16,02,22,1.1,MM,MM,MM,MM,MM,MM,AVERAGE,4.7,157
2024,05,16,01,22,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,4.6,156
2024,05,16,00,22,1.4,MM,MM,MM,MM,MM,MM,AVERAGE,5.6,154
2024,05,15,23,22,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,4.7,156
2024,05,15,22,22,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,4.7,154
2024,05,15,21,22,2.6,MM,MM,MM,MM,MM,MM,,10.8,163
2024,05,15,20,22,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,5.1,145
2024,05,15,19,22,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,5.3,138
2024,05,15,18,22,1.7,MM,MM,MM,MM,MM,MM,,8.2,148
2024,05,15,17,22,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,5.2,140
2024,05,15,16,22,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,5.2,139
2024,05,15,15,22,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,5.1,141
