#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,04,24,21,00,0.5,MM,MM,MM,MM,MM,MM,,MM,38
2024,04,24,20,30,0.5,MM,MM,MM,MM,MM,MM,,MM,44
2024,04,24,20,00,0.5,MM,MM,MM,MM,MM,MM,,MM,48
2024,04,24,19,30,0.6,MM,MM,MM,MM,MM,MM,,MM,57
2024,04,24,19,00,0.7,MM,MM,MM,MM,MM,MM,,MM,54
2024,04,24,18,30,0.7,MM,MM,MM,MM,MM,MM,,MM,55
2024,04,24,18,00,0.7,MM,MM,MM,MM,MM,MM,,MM,50
2024,04,24,17,30,0.8,MM,MM,MM,MM,MM,MM,,MM,51
2024,04,24,17,00,0.7,MM,MM,MM,MM,MM,MM,,MM,41
2024,04,24,16,30,0.8,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,45
2024,04,24,16,00,0.8,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,41
2024,04,24,15,30,0.9,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,36
2024,04,24,15,00,1.0,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,34
2024,04,24,14,30,1.0,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,33
2024,04,24,14,00,1.1,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,33
2024,04,24,13,30,1.1,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,28
2024,04,24,13,00,1.2,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,32
2024,04,24,12,30,1.3,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,30
2024,04,24,12,00,1.2,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,33
2024,04,24,11,30,2.5,MM,MM,MM,MM,MM,MM,,MM,37
2024,04,24,11,00,2.2,MM,MM,MM,MM,MM,MM,STEEP,MM,28
2024,04,24,10,30,1.4,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,25
2024,04,24,10,00,1.4,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,27
2024,04,24,09,30,1.4,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,23
2024,04,24,09,00,1.6,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,22
2024,04,24,08,30,1.5,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,24
2024,04,24,08,00,1.6,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,16
2024,04,24,07,30,1.6,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,16
