#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,26,1.0,0.1,10.5,1.0,7.7,SW,SSW,AVERAGE,4.6,212
2024,05,18,16,56,1.0,0.1,10.5,1.0,7.7,SW,SSW,AVERAGE,4.6,209
2024,05,18,16,26,1.0,0.1,10.5,1.0,7.1,SSW,SSW,AVERAGE,4.3,212
2024,05,18,15,56,1.0,0.1,10.5,1.0,7.7,SW,SSW,AVERAGE,4.4,213
2024,05,18,15,26,1.0,0.1,10.5,1.0,7.7,SSW,SSW,AVERAGE,4.6,210
2024,05,18,14,56,1.0,0.1,10.5,1.0,7.1,SSW,SSW,AVERAGE,4.5,209
2024,05,18,14,26,1.0,0.1,10.5,1.0,7.7,SSW,SSW,AVERAGE,4.5,210
2024,05,18,13,56,1.0,0.1,10.5,1.0,7.7,SW,SSW,AVERAGE,4.2,212
2024,05,18,13,26,1.0,0.1,10.5,1.0,7.7,SSW,SSW,AVERAGE,4.5,210
2024,05,18,12,56,1.0,0.0,10.5,1.0,7.1,SSW,SW,AVERAGE,4.5,217
2024,05,18,12,26,1.1,0.1,10.5,1.1,7.1,SSW,SW,AVERAGE,4.7,214
2024,05,18,11,56,1.1,0.1,10.5,1.1,7.1,SSW,SW,AVERAGE,4.6,214
2024,05,18,11,26,1.1,0.1,10.5,1.1,7.1,WSW,SW,AVERAGE,4.4,217
2024,05,18,10,56,1.1,0.1,10.5,1.1,7.7,WSW,SW,AVERAGE,4.4,216
2024,05,18,10,26,1.1,0.0,11.1,1.1,7.1,S,SW,AVERAGE,4.5,214
2024,05,18,09,56,1.1,0.0,10.5,1.1,5.9,WSW,SSW,STEEP,4.5,213
2024,05,18,09,26,1.2,0.1,10.5,1.2,7.1,SW,SW,AVERAGE,4.6,216
2024,05,18,08,56,1.1,0.1,10.5,1.1,7.7,SW,SW,AVERAGE,4.5,216
2024,05,18,08,26,1.1,0.0,10.5,1.1,7.7,SW,SW,AVERAGE,4.7,220
2024,05,18,07,56,1.2,0.0,11.1,1.2,6.2,WSW,SW,STEEP,5.0,223
2024,05,18,07,26,1.1,0.0,10.5,1.1,6.7,SSW,SW,STEEP,4.7,219
2024,05,18,06,56,1.1,0.0,10.5,1.1,7.1,S,SW,AVERAGE,4.8,216
2024,05,18,06,26,1.1,0.0,10.5,1.1,7.1,SSW,SW,AVERAGE,5.0,221
2024,05,18,05,56,1.2,0.0,10.5,1.2,7.1,SW,SW,AVERAGE,5.5,221
2024,05,18,05,26,1.1,0.0,10.5,1.1,6.7,SW,SW,STEEP,5.4,220
2024,05,18,04,56,1.1,0.0,10.5,1.1,6.7,SSW,SSW,STEEP,5.5,209
2024,05,18,04,26,1.2,0.1,10.5,1.2,7.1,SW,SSW,AVERAGE,5.6,212
2024,05,18,03,56,1.1,0.1,10.5,1.1,7.1,SW,SSW,AVERAGE,5.5,212
2024,05,18,03,26,1.1,0.1,10.5,1.1,7.1,SW,SW,AVERAGE,5.6,214
2024,05,18,02,56,1.1,0.1,10.5,1.1,6.7,SSW,SSW,STEEP,5.6,206
2024,05,18,02,26,1.2,0.0,10.5,1.2,7.1,SSW,SSW,AVERAGE,5.8,205
2024,05,18,01,56,1.3,0.1,10.5,1.3,7.7,S,SSW,AVERAGE,5.9,198
2024,05,18,01,26,1.2,0.1,10.5,1.2,7.1,SSW,SSW,AVERAGE,5.7,203
2024,05,18,00,56,1.1,0.1,10.5,1.1,7.1,S,SSW,AVERAGE,5.6,205
2024,05,18,00,26,1.2,0.1,10.5,1.2,7.1,SSW,SSW,AVERAGE,5.8,205
2024,05,17,23,56,1.2,0.1,10.5,1.2,7.7,SSW,SSW,AVERAGE,5.6,203
2024,05,17,23,26,1.1,0.0,10.5,1.1,7.7,SSW,SSW,AVERAGE,5.4,206
2024,05,17,22,56,1.1,0.0,10.5,1.1,7.1,SSW,SSW,AVERAGE,5.3,198
2024,05,17,22,26,1.2,0.0,10.5,1.2,7.1,SSW,SSW,AVERAGE,5.6,205
2024,05,17,21,56,1.1,0.1,10.5,1.1,7.7,SSW,SSW,AVERAGE,5.5,206
2024,05,17,21,26,1.0,0.1,11.1,1.0,6.7,SW,SSW,AVERAGE,5.2,212
2024,05,17,20,56,1.0,0.0,10.5,1.0,7.7,SSW,SSW,AVERAGE,5.2,200
2024,05,17,20,26,1.0,0.1,10.5,1.0,6.7,S,SSW,AVERAGE,5.1,210
2024,05,17,19,56,1.0,0.1,10.5,1.0,6.7,SSW,SSW,AVERAGE,5.0,206
2024,05,17,19,26,1.0,0.0,10.5,1.0,7.1,SSW,SSW,AVERAGE,5.0,205
2024,05,17,18,56,0.9,0.0,10.5,0.9,7.7,SW,SSW,AVERAGE,4.9,207
2024,05,17,18,26,0.9,0.1,10.5,0.9,6.7,SSW,SSW,AVERAGE,4.7,209
2024,05,17,17,56,0.9,0.1,10.5,0.9,6.7,SW,SSW,AVERAGE,4.6,205
2024,05,17,17,26,0.9,0.0,10.5,0.9,6.7,SW,SSW,AVERAGE,4.6,207
2024,05,17,16,56,0.9,0.0,11.1,0.9,7.1,SSW,SSW,AVERAGE,4.5,209
2024,05,17,16,26,0.8,0.0,10.5,0.8,7.1,SW,SSW,AVERAGE,4.2,212
2024,05,17,15,56,0.9,0.0,10.5,0.9,6.2,SSW,SSW,STEEP,4.3,207
2024,05,17,15,26,0.8,0.0,10.5,0.8,6.7,S,SSW,AVERAGE,4.1,210
2024,05,17,14,56,0.8,0.0,10.5,0.8,7.1,SW,SW,AVERAGE,4.2,217
2024,05,17,14,26,0.8,0.0,10.5,0.8,6.7,WSW,SW,AVERAGE,4.1,216
2024,05,17,13,56,0.9,0.0,10.5,0.9,6.7,SW,SSW,AVERAGE,4.2,213
2024,05,17,13,26,0.9,0.0,10.5,0.9,6.7,SW,SSW,AVERAGE,4.3,213
2024,05,17,12,56,0.9,0.0,10.5,0.9,6.2,SSW,SW,STEEP,4.3,219
2024,05,17,12,26,0.9,0.0,10.5,0.9,6.2,SSW,SW,STEEP,4.2,220
2024,05,17,11,56,0.9,0.0,10.5,0.9,6.2,SSW,SW,STEEP,4.4,219
2024,05,17,11,26,1.0,0.0,10.5,1.0,6.2,SSW,SW,STEEP,4.4,220
2024,05,17,10,56,1.1,0.0,10.5,1.1,6.7,SSW,SW,AVERAGE,4.5,216
2024,05,17,10,26,1.0,0.0,11.1,1.0,6.2,SW,SW,STEEP,4.6,220
2024,05,17,09,56,1.0,0.0,10.5,1.0,6.2,SSW,SW,STEEP,4.4,224
2024,05,17,09,26,1.0,0.0,10.5,1.0,6.7,SSW,SW,AVERAGE,4.7,216
2024,05,17,08,56,1.0,0.0,10.5,1.0,6.7,SW,SW,AVERAGE,4.7,216
2024,05,17,08,26,1.1,0.0,22.2,1.1,6.7,SW,SW,STEEP,4.8,220
2024,05,17,07,56,1.1,0.0,10.5,1.1,7.1,WSW,SSW,AVERAGE,5.1,213
2024,05,17,07,26,1.1,0.0,10.5,1.1,6.7,WSW,SW,STEEP,5.4,220
2024,05,17,06,56,1.0,0.0,10.5,1.0,7.1,SSW,SW,AVERAGE,5.3,214
2024,05,17,06,26,1.0,0.0,10.5,1.0,7.1,SW,SW,AVERAGE,5.4,214
2024,05,17,05,56,1.1,0.0,11.1,1.1,6.7,SW,SSW,STEEP,5.7,212
2024,05,17,05,26,1.2,0.0,10.5,1.2,6.7,SSW,SSW,STEEP,5.8,212
2024,05,17,04,56,1.0,0.0,10.5,1.0,7.1,SW,SSW,AVERAGE,5.9,213
2024,05,17,04,26,1.2,0.0,10.5,1.2,7.1,SSW,SSW,AVERAGE,5.9,210
2024,05,17,03,56,1.2,0.0,10.5,1.2,6.7,SW,SSW,STEEP,6.0,212
2024,05,17,03,26,1.2,0.0,10.5,1.2,7.1,SW,SSW,AVERAGE,6.0,203
2024,05,17,02,56,1.2,0.0,10.5,1.2,7.1,SW,SSW,AVERAGE,6.1,205
2024,05,17,02,26,1.3,0.0,10.5,1.3,7.1,SW,SSW,STEEP,6.1,206
2024,05,17,01,56,1.3,0.0,10.5,1.3,7.1,SSW,SSW,AVERAGE,5.9,205
2024,05,17,01,26,1.3,0.1,10.5,1.3,6.7,S,SSW,STEEP,5.9,195
2024,05,17,00,56,1.3,0.1,10.5,1.3,7.7,SW,SSW,AVERAGE,6.0,198
2024,05,17,00,26,1.3,0.0,10.5,1.3,7.1,SSW,S,STEEP,6.0,189
2024,05,16,23,56,1.3,0.1,10.5,1.3,7.7,SSW,S,AVERAGE,5.8,182
2024,05,16,23,26,1.5,0.1,10.5,1.5,7.1,S,SSW,STEEP,6.1,192
2024,05,16,22,56,1.4,0.1,10.5,1.4,7.1,SSE,S,STEEP,6.0,190
2024,05,16,22,26,1.4,0.1,10.5,1.4,7.7,SSW,S,AVERAGE,5.8,186
2024,05,16,21,56,1.4,0.1,10.5,1.4,7.7,SSW,S,AVERAGE,5.9,186
2024,05,16,21,26,1.3,0.0,10.5,1.3,7.7,S,S,AVERAGE,5.8,186
2024,05,16,20,56,1.3,0.1,10.5,1.3,7.7,SSW,SSW,AVERAGE,5.5,195
2024,05,16,20,26,1.3,0.1,10.5,1.3,7.7,SSW,S,AVERAGE,5.5,189
2024,05,16,19,56,1.2,0.1,10.5,1.2,7.1,SSE,SSW,AVERAGE,5.1,196
2024,05,16,19,26,1.4,0.1,10.5,1.4,7.1,SSW,SSW,STEEP,5.4,193
2024,05,16,18,56,1.2,0.1,10.5,1.2,8.3,SSW,S,AVERAGE,5.0,185
2024,05,16,18,26,1.4,0.1,10.5,1.4,7.7,SSE,S,AVERAGE,5.0,188
2024,05,16,17,56,1.3,0.1,10.5,1.3,7.7,S,S,AVERAGE,5.0,188
2024,05,16,17,26,1.2,0.1,10.5,1.2,7.1,SE,SSW,AVERAGE,4.6,192
2024,05,16,16,56,1.2,0.1,10.5,1.2,7.7,SSE,SSW,AVERAGE,4.4,198
2024,05,16,16,26,1.2,0.1,10.5,1.2,7.7,SSW,SSW,AVERAGE,4.5,192
2024,05,16,15,56,1.2,0.1,10.5,1.2,7.7,SE,SSW,AVERAGE,4.6,198
2024,05,16,15,26,1.2,0.1,10.5,1.2,7.7,SSW,SSW,AVERAGE,4.7,198
2024,05,16,14,56,1.2,0.0,10.5,1.2,7.7,SSW,SSW,AVERAGE,4.6,195
2024,05,16,14,26,1.1,0.0,10.5,1.1,7.1,SSW,SSW,AVERAGE,4.5,205
2024,05,16,13,56,1.2,0.0,10.5,1.2,7.1,S,SSW,AVERAGE,4.8,209
2024,05,16,13,26,1.1,0.1,10.5,1.1,7.1,SW,SSW,AVERAGE,4.5,209
2024,05,16,12,56,1.1,0.0,10.5,1.1,6.7,SSW,SSW,AVERAGE,4.5,209
2024,05,16,12,26,1.1,0.0,10.5,1.1,7.1,SSW,SSW,AVERAGE,4.5,209
2024,05,16,11,56,1.1,0.0,10.5,1.1,7.7,SSW,SSW,AVERAGE,4.4,205
2024,05,16,11,26,1.2,0.1,10.5,1.2,6.7,SSW,SSW,STEEP,4.5,209
2024,05,16,10,56,1.1,0.0,10.5,1.1,7.1,SSW,SSW,AVERAGE,4.3,206
2024,05,16,10,26,1.3,0.1,10.5,1.3,7.1,SW,SSW,STEEP,4.6,209
2024,05,16,09,56,1.3,0.1,11.1,1.3,7.1,SW,SSW,STEEP,4.3,212
2024,05,16,09,26,1.2,0.0,10.5,1.2,7.7,SW,SSW,AVERAGE,4.4,203
2024,05,16,08,56,1.3,0.0,10.5,1.3,7.1,S,SSW,AVERAGE,4.7,209
2024,05,16,08,26,1.3,0.1,10.5,1.3,7.1,SSW,SSW,AVERAGE,4.7,210
2024,05,16,07,56,1.4,0.1,10.5,1.4,7.1,S,SW,STEEP,4.8,214
2024,05,16,07,26,1.3,0.0,10.5,1.3,7.7,S,SSW,AVERAGE,4.9,207
2024,05,16,06,56,1.3,0.1,11.1,1.3,7.1,SSW,SSW,AVERAGE,4.8,212
2024,05,16,06,26,1.3,0.1,10.5,1.3,6.7,SW,SSW,STEEP,5.1,213
2024,05,16,05,56,1.3,0.0,10.5,1.3,6.7,SSW,SW,STEEP,5.2,217
2024,05,16,05,26,1.2,0.0,10.5,1.2,7.7,SW,SSW,AVERAGE,5.1,213
2024,05,16,04,56,1.3,0.0,11.1,1.2,6.7,SW,SW,STEEP,5.3,216
2024,05,16,04,26,1.4,0.1,10.5,1.4,7.7,SSW,SSW,AVERAGE,5.6,210
2024,05,16,03,56,1.4,0.1,10.5,1.4,7.1,NE,SSW,STEEP,5.6,213
2024,05,16,03,26,1.4,0.1,10.5,1.4,7.7,S,SSW,AVERAGE,5.7,212
2024,05,16,02,56,1.3,0.1,10.5,1.3,7.1,SSW,SSW,STEEP,5.7,212
2024,05,16,02,26,1.4,0.1,10.5,1.4,7.7,SSW,SSW,AVERAGE,6.0,207
2024,05,16,01,56,1.4,0.1,10.5,1.4,7.7,SSW,SSW,AVERAGE,6.2,205
2024,05,16,01,26,1.5,0.1,10.5,1.5,8.3,S,SSW,AVERAGE,6.3,202
2024,05,16,00,56,1.5,0.1,10.5,1.5,7.7,SSW,SSW,AVERAGE,6.4,202
2024,05,16,00,26,1.5,0.1,10.5,1.5,7.7,SSW,SSW,AVERAGE,6.3,207
2024,05,15,23,56,1.6,0.1,10.5,1.6,8.3,SSW,SSW,AVERAGE,6.4,202
2024,05,15,23,26,1.6,0.1,10.5,1.6,8.3,SSW,SSW,AVERAGE,6.4,196
2024,05,15,22,56,1.6,0.1,10.5,1.6,8.3,SSW,SSW,AVERAGE,6.2,195
2024,05,15,22,26,1.5,0.1,10.5,1.5,7.7,SSW,SSW,AVERAGE,6.3,192
2024,05,15,21,56,1.6,0.1,10.5,1.6,8.3,S,S,AVERAGE,6.5,188
2024,05,15,21,26,1.6,0.1,10.5,1.6,8.3,SSW,S,AVERAGE,6.5,186
2024,05,15,20,56,1.6,0.1,10.5,1.6,8.3,S,S,AVERAGE,6.5,190
