#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,10,2.0,1.9,9.1,0.6,4.0,ENE,SE,AVERAGE,7.0,65
2024,05,18,16,40,2.0,2.0,7.7,0.5,4.2,E,S,STEEP,7.3,82
2024,05,18,16,10,2.0,1.8,8.3,0.8,5.3,E,S,AVERAGE,7.0,90
2024,05,18,15,40,1.9,1.9,8.3,0.4,4.0,ENE,SSE,AVERAGE,7.1,67
2024,05,18,15,10,1.9,1.9,7.7,0.5,4.2,E,S,STEEP,7.0,93
2024,05,18,14,40,2.1,2.1,8.3,0.4,3.8,ENE,SSE,AVERAGE,7.4,68
2024,05,18,14,10,2.2,2.2,8.3,0.4,4.0,E,SSE,STEEP,7.1,83
2024,05,18,13,40,2.3,2.3,8.3,0.4,3.6,E,S,STEEP,7.2,84
2024,05,18,13,10,2.1,2.0,7.7,0.4,4.0,E,S,STEEP,7.0,98
2024,05,18,12,40,2.1,2.0,8.3,0.4,4.0,ENE,S,AVERAGE,7.4,71
2024,05,18,12,10,2.2,2.2,8.3,0.4,3.4,E,S,STEEP,7.2,90
2024,05,18,11,40,2.2,2.2,8.3,0.4,3.7,E,S,STEEP,7.2,91
2024,05,18,11,10,2.2,2.1,8.3,0.4,3.7,E,SSE,STEEP,7.3,90
2024,05,18,10,40,2.2,2.2,7.7,0.4,4.0,E,S,STEEP,7.3,89
2024,05,18,10,10,2.5,2.4,8.3,0.4,4.0,ENE,S,STEEP,7.4,76
2024,05,18,09,40,2.3,2.3,8.3,0.4,3.7,E,SSW,STEEP,7.4,80
2024,05,18,09,10,2.3,2.3,8.3,0.4,3.6,ENE,S,STEEP,7.3,69
2024,05,18,08,40,2.2,2.1,8.3,0.4,3.8,E,SSW,STEEP,7.1,85
2024,05,18,08,10,2.3,2.2,8.3,0.5,3.7,ENE,SW,STEEP,7.1,77
2024,05,18,07,40,2.2,2.2,8.3,0.6,4.0,ENE,SSW,STEEP,7.1,75
2024,05,18,07,10,2.2,2.1,8.3,0.6,3.7,ESE,SSW,STEEP,7.1,102
2024,05,18,06,40,2.1,2.0,10.0,0.6,4.2,NW,S,AVERAGE,6.8,316
2024,05,18,06,10,2.2,2.1,10.8,0.6,3.7,WNW,SW,SWELL,6.8,300
2024,05,18,05,40,2.4,2.4,8.3,0.6,4.2,E,S,STEEP,6.9,86
2024,05,18,05,10,2.1,1.9,12.1,0.8,4.5,W,SSW,SWELL,6.7,267
2024,05,18,04,40,2.1,1.8,12.9,1.1,6.2,WSW,SW,SWELL,6.7,237
2024,05,18,04,10,2.4,2.1,12.9,1.2,6.2,WSW,S,SWELL,7.2,247
2024,05,18,03,40,2.4,2.1,12.1,1.2,6.7,WNW,WNW,SWELL,6.8,303
2024,05,18,03,10,2.3,1.9,12.9,1.3,6.7,WNW,SE,SWELL,6.3,284
2024,05,18,02,40,2.4,2.1,11.4,1.2,4.3,NNW,S,SWELL,6.7,327
2024,05,18,02,10,2.4,2.0,12.9,1.4,4.3,WSW,S,SWELL,6.5,242
2024,05,18,01,40,2.4,2.0,8.3,1.4,4.3,ENE,S,STEEP,6.5,75
2024,05,18,01,10,2.5,2.1,12.1,1.3,4.5,WNW,S,SWELL,6.7,303
2024,05,18,00,40,2.3,1.9,11.4,1.2,4.0,NNW,S,SWELL,6.4,335
2024,05,18,00,10,2.3,2.0,12.1,1.2,4.3,WNW,S,SWELL,6.5,292
2024,05,17,23,40,2.4,2.1,12.9,1.2,4.0,W,S,SWELL,6.8,260
2024,05,17,23,10,2.4,2.1,12.1,1.1,4.5,NW,S,SWELL,6.9,314
2024,05,17,22,40,2.4,2.0,12.9,1.3,4.3,WNW,S,SWELL,6.7,289
2024,05,17,22,10,2.6,2.3,10.8,1.2,4.3,NNW,S,AVERAGE,7.4,327
2024,05,17,21,40,2.7,2.4,10.8,1.1,4.0,NW,S,AVERAGE,7.3,312
2024,05,17,21,10,2.7,2.4,12.9,1.1,3.7,WSW,S,SWELL,7.3,243
2024,05,17,20,40,2.6,2.4,12.1,1.0,4.0,NW,S,SWELL,7.4,311
