#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,30,0.8,0.7,20.0,0.4,5.3,SW,WSW,,9.1,222
2024,05,18,17,00,0.8,0.6,20.0,0.4,5.1,SW,WSW,,8.6,220
2024,05,18,16,30,0.8,0.6,18.2,0.4,4.5,SW,WSW,,8.6,220
2024,05,18,16,00,0.8,0.6,20.0,0.4,5.9,SW,WSW,,8.5,218
2024,05,18,15,30,0.8,0.7,20.0,0.4,5.3,SW,WSW,,9.2,222
2024,05,18,15,00,0.8,0.7,20.0,0.4,5.6,SW,WSW,SWELL,9.6,220
2024,05,18,14,30,0.7,0.6,16.7,0.4,5.1,SW,WSW,,8.6,218
2024,05,18,14,00,0.7,0.6,16.7,0.4,5.7,SW,WSW,,8.3,218
2024,05,18,13,30,0.7,0.5,20.0,0.4,5.3,SW,WSW,,7.3,225
2024,05,18,12,30,0.8,0.7,20.0,0.4,5.9,SW,WSW,SWELL,9.1,221
2024,05,18,12,00,0.7,0.6,16.7,0.4,5.4,SW,WSW,,8.0,220
2024,05,18,11,30,0.8,0.6,16.7,0.4,5.4,SW,WSW,,8.1,216
2024,05,18,11,00,0.7,0.5,18.2,0.4,5.6,SW,WSW,,7.2,223
2024,05,18,10,30,0.7,0.5,20.0,0.4,5.6,SW,WSW,,7.4,222
2024,05,18,10,00,0.7,0.6,16.7,0.4,5.4,SW,WSW,,7.2,219
2024,05,18,09,30,0.8,0.6,16.7,0.4,5.7,SW,WSW,,7.3,222
2024,05,18,09,00,0.7,0.6,16.7,0.5,3.3,SW,W,,6.4,218
2024,05,18,08,30,0.7,0.5,18.2,0.5,5.7,SW,WSW,,6.4,222
2024,05,18,08,00,0.8,0.6,18.2,0.5,5.9,SW,WSW,,7.0,223
2024,05,18,07,30,0.7,0.5,18.2,0.5,5.4,SW,W,,6.8,224
2024,05,18,07,00,0.7,0.6,18.2,0.4,5.4,SW,WSW,,7.6,223
2024,05,18,06,30,0.7,0.6,22.2,0.4,5.9,SW,WSW,,7.2,224
2024,05,18,06,00,0.6,0.5,18.2,0.4,5.6,SW,WSW,,6.7,224
2024,05,18,05,30,0.7,0.6,18.2,0.4,5.7,SW,WSW,,6.9,224
2024,05,18,05,00,0.7,0.6,18.2,0.5,5.7,SW,WSW,,6.6,221
2024,05,18,04,30,0.7,0.5,18.2,0.5,5.9,SW,WSW,,6.0,219
2024,05,18,04,00,0.7,0.5,18.2,0.5,5.4,SW,WSW,,5.7,220
2024,05,18,03,30,0.7,0.5,22.2,0.5,5.3,SW,W,,5.4,225
2024,05,18,03,00,0.7,0.5,18.2,0.5,5.7,SW,W,,5.4,215
2024,05,18,02,30,0.7,0.5,18.2,0.5,5.4,SW,W,,5.1,225
2024,05,18,02,00,0.7,0.5,14.3,0.5,5.0,SW,W,,5.1,226
2024,05,18,01,30,0.7,0.5,18.2,0.5,5.1,SW,W,,5.7,224
2024,05,18,01,00,0.7,0.5,22.2,0.5,5.4,SW,W,,5.8,222
