#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,00,0.5,0.1,10.5,0.5,3.5,E,SSE,,3.4,154
2024,05,18,16,30,0.5,0.1,10.0,0.5,3.7,E,SSE,,3.4,148
2024,05,18,16,00,0.5,0.1,10.5,0.5,3.7,E,SE,,3.5,140
2024,05,18,15,30,0.5,0.1,10.5,0.5,3.9,E,SE,,3.6,134
2024,05,18,15,00,0.5,0.1,10.0,0.5,3.7,E,SSE,,3.6,152
2024,05,18,14,30,0.6,0.1,10.0,0.5,3.7,E,SSE,,3.6,154
2024,05,18,14,00,0.6,0.1,10.0,0.6,3.6,E,SSE,,3.5,153
2024,05,18,13,30,0.6,0.1,10.0,0.6,3.9,E,SSE,,3.4,153
2024,05,18,13,00,0.6,0.1,10.0,0.6,3.9,E,SE,,3.4,145
2024,05,18,12,30,0.6,0.1,10.0,0.6,3.9,E,SSE,,3.5,152
2024,05,18,12,00,0.6,0.1,10.0,0.6,4.1,ESE,SE,,3.5,141
2024,05,18,11,30,0.6,0.1,10.0,0.6,3.6,ESE,SSE,,3.5,165
2024,05,18,11,00,0.6,0.1,10.0,0.6,3.7,E,SSE,,3.5,168
2024,05,18,10,30,0.6,0.1,10.0,0.6,3.6,E,S,,3.4,177
2024,05,18,10,00,0.7,0.1,10.0,0.6,3.5,E,SSE,,3.3,169
2024,05,18,09,30,0.7,0.1,10.0,0.7,3.5,E,S,,3.2,169
2024,05,18,09,00,0.7,0.1,10.0,0.7,3.3,ESE,S,,3.1,176
2024,05,18,08,30,0.7,0.1,10.0,0.7,2.9,E,SSE,,3.0,157
2024,05,18,08,00,0.7,0.1,10.0,0.6,2.8,E,SSE,,2.8,163
2024,05,18,07,30,0.6,0.1,10.0,0.6,2.7,E,SSE,,2.8,157
2024,05,18,07,00,0.7,0.1,10.0,0.7,2.9,E,SSE,,2.8,159
2024,05,18,06,30,0.6,0.1,10.0,0.6,2.6,E,SSE,,2.6,153
2024,05,18,06,00,0.5,0.1,10.5,0.5,2.3,E,SSE,,2.7,154
2024,05,18,05,30,0.4,0.1,10.0,0.4,5.4,E,ESE,,3.0,119
2024,05,18,05,00,0.4,0.1,10.0,0.3,5.9,E,ESE,,3.8,113
2024,05,18,04,30,0.4,0.1,10.0,0.4,8.0,E,E,,4.2,88
2024,05,18,04,00,0.4,0.1,10.0,0.3,5.9,E,ESE,,3.7,114
2024,05,18,03,30,0.4,0.1,10.0,0.4,9.1,E,ESE,,3.9,104
2024,05,18,03,00,0.4,0.1,10.0,0.4,6.5,E,ESE,,3.7,109
2024,05,18,02,30,0.4,0.1,10.0,0.4,7.1,E,E,,3.6,97
2024,05,18,02,00,0.4,0.1,10.0,0.4,6.7,E,ESE,,3.7,106
2024,05,18,01,30,0.4,0.1,10.0,0.3,9.5,E,E,,3.5,95
2024,05,18,01,00,0.4,0.1,10.0,0.4,9.5,E,E,,3.7,97
2024,05,18,00,30,0.4,0.1,10.0,0.3,7.7,E,E,,3.7,96
2024,05,18,00,00,0.4,0.1,10.0,0.4,7.7,ESE,ESE,,3.5,102
2024,05,17,23,30,0.4,0.1,10.0,0.4,7.7,E,E,,3.3,93
2024,05,17,23,00,0.4,0.1,10.0,0.4,7.1,E,E,,3.5,96
2024,05,17,22,30,0.4,0.1,10.5,0.4,6.2,ESE,ESE,,3.6,113
2024,05,17,22,00,0.4,0.1,10.5,0.4,7.1,E,E,,3.8,99
2024,05,17,21,30,0.4,0.1,11.8,0.4,6.9,E,E,,3.8,93
2024,05,17,21,00,0.4,0.1,10.5,0.4,5.9,E,ESE,,3.9,115
2024,05,17,20,30,0.5,0.1,10.0,0.4,5.6,E,ESE,,3.8,118
2024,05,17,20,00,0.4,0.1,10.0,0.4,5.6,E,ESE,,3.5,176
2024,05,17,19,30,0.4,0.1,10.5,0.4,6.2,E,ESE,,3.4,103
2024,05,17,19,00,0.4,0.1,10.0,0.4,6.1,E,ESE,,3.3,103
2024,05,17,18,30,0.5,0.1,10.0,0.4,6.2,ESE,E,,3.1,101
2024,05,17,18,00,0.5,0.1,10.0,0.5,5.7,E,ESE,,3.1,111
2024,05,17,17,30,0.5,0.1,10.5,0.5,6.1,E,E,,3.0,100
2024,05,17,17,00,0.5,0.1,10.5,0.4,6.7,E,E,,2.9,98
2024,05,17,16,30,0.5,0.1,10.5,0.5,5.9,E,ESE,,3.0,107
2024,05,17,16,00,0.5,0.1,10.5,0.4,8.3,E,E,,3.1,90
2024,05,17,15,30,0.4,0.1,10.5,0.4,8.0,ESE,E,,3.3,90
2024,05,17,15,00,0.4,0.1,10.5,0.4,8.7,E,ESE,,3.8,104
2024,05,17,14,30,0.4,0.1,10.5,0.4,7.1,E,E,,3.9,90
2024,05,17,14,00,0.4,0.1,10.0,0.4,6.5,ESE,ESE,,3.7,164
2024,05,17,13,30,0.4,0.1,11.1,0.4,3.5,ESE,S,,3.6,172
2024,05,17,13,00,0.4,0.1,10.5,0.4,3.5,E,S,,3.5,171
2024,05,17,12,30,0.5,0.1,12.5,0.4,3.5,ESE,S,,3.5,168
2024,05,17,12,00,0.5,0.1,11.8,0.4,3.7,ESE,S,,3.4,172
2024,05,17,11,30,0.5,0.1,12.5,0.5,3.6,ESE,S,,3.3,171
2024,05,17,11,00,0.5,0.1,11.8,0.5,3.5,E,SSE,,3.3,169
2024,05,17,10,30,0.5,0.1,11.8,0.5,3.5,E,S,,3.3,169
2024,05,17,10,00,0.6,0.1,10.5,0.6,3.6,E,S,,3.1,172
2024,05,17,09,30,0.6,0.1,12.5,0.6,3.7,ESE,S,,3.1,172
2024,05,17,09,00,0.6,0.1,11.8,0.6,3.6,ESE,S,,3.1,180
2024,05,17,08,30,0.6,0.1,11.8,0.6,3.6,E,S,,3.0,179
2024,05,17,08,00,0.6,0.1,11.8,0.6,3.3,ESE,S,,3.0,174
2024,05,17,07,30,0.6,0.1,11.1,0.6,3.3,ESE,S,,3.0,175
2024,05,17,07,00,0.6,0.1,10.0,0.6,3.0,E,SSE,,2.9,156
2024,05,17,06,30,0.6,0.1,10.5,0.6,3.2,E,SSE,,2.9,168
2024,05,17,06,00,0.6,0.1,10.0,0.6,3.3,ESE,S,,2.9,170
2024,05,17,05,30,0.6,0.1,11.1,0.6,3.3,E,SSE,,2.9,173
2024,05,17,05,00,0.6,0.1,11.1,0.6,3.5,E,SSE,,2.9,166
2024,05,17,04,30,0.6,0.1,11.8,0.6,3.2,E,S,,3.0,171
2024,05,17,04,00,0.6,0.1,11.8,0.6,3.0,E,SSE,,2.9,167
2024,05,17,03,30,0.6,0.1,11.1,0.6,3.1,E,S,,2.9,170
2024,05,17,03,00,0.6,0.1,10.5,0.6,3.2,E,S,,3.0,172
2024,05,17,02,30,0.6,0.1,11.8,0.5,2.9,ESE,S,,3.0,170
2024,05,17,02,00,0.5,0.1,11.8,0.5,3.0,E,S,,3.1,171
2024,05,17,01,30,0.5,0.1,11.8,0.5,2.9,E,SSE,,3.1,154
2024,05,17,01,00,0.5,0.1,10.0,0.5,2.6,E,SSE,,3.0,170
2024,05,17,00,30,0.5,0.1,11.1,0.5,2.9,ESE,SSE,,3.1,162
2024,05,17,00,00,0.5,0.1,11.8,0.5,2.7,E,SSE,,3.1,167
2024,05,16,23,30,0.5,0.1,11.8,0.5,6.9,ESE,ESE,,3.2,116
2024,05,16,23,00,0.5,0.1,12.5,0.4,6.7,ESE,ESE,,3.3,112
2024,05,16,22,30,0.5,0.1,11.8,0.5,6.9,E,ESE,,3.5,115
2024,05,16,22,00,0.5,0.1,11.1,0.5,6.5,ESE,ESE,,3.2,123
2024,05,16,21,30,0.5,0.1,11.8,0.5,6.9,E,ESE,,3.2,120
2024,05,16,21,00,0.5,0.1,12.5,0.5,6.5,E,ESE,,3.4,121
2024,05,16,20,30,0.5,0.1,11.8,0.5,6.7,E,ESE,,3.4,123
2024,05,16,20,00,0.5,0.1,11.8,0.5,6.7,ESE,ESE,,3.8,119
2024,05,16,19,30,0.5,0.1,10.5,0.5,6.2,E,SE,,4.0,125
2024,05,16,19,00,0.5,0.1,11.8,0.5,5.9,ESE,SE,,3.8,125
2024,05,16,18,30,0.5,0.1,11.8,0.5,6.5,ESE,SE,,4.1,125
2024,05,16,18,00,0.5,0.1,12.5,0.5,6.2,E,ESE,,4.5,122
2024,05,16,17,30,0.5,0.1,11.8,0.5,6.5,E,SE,,4.5,128
2024,05,16,17,00,0.5,0.1,10.5,0.4,6.7,E,ESE,,4.3,121
2024,05,16,16,30,0.5,0.1,11.8,0.4,6.9,E,ESE,,4.2,123
2024,05,16,16,00,0.5,0.1,10.0,0.4,6.5,ESE,ESE,,3.9,122
2024,05,16,15,30,0.5,0.1,12.5,0.5,6.2,ESE,SE,,3.9,125
2024,05,16,15,00,0.5,0.1,11.1,0.5,6.2,E,ESE,,3.8,122
2024,05,16,14,30,0.5,0.1,11.8,0.5,6.2,E,SE,,3.4,126
2024,05,16,14,00,0.5,0.1,12.5,0.5,6.7,E,ESE,,3.4,123
2024,05,16,13,30,0.5,0.1,12.5,0.5,7.1,E,ESE,,3.1,114
2024,05,16,13,00,0.6,0.1,12.5,0.6,6.9,E,ESE,,3.1,304
2024,05,16,12,30,0.6,0.1,11.8,0.6,2.8,ESE,WNW,,3.0,299
2024,05,16,12,00,0.6,0.1,12.5,0.6,2.9,E,WNW,,3.0,299
2024,05,16,11,30,0.7,0.1,12.5,0.6,2.9,E,WNW,,3.0,298
2024,05,16,11,00,0.7,0.1,11.8,0.7,7.1,E,ESE,,3.1,296
2024,05,16,10,30,0.7,0.1,12.5,0.7,2.6,E,WNW,,3.1,295
2024,05,16,10,00,0.7,0.1,12.5,0.7,2.9,ENE,WNW,,3.1,292
2024,05,16,09,30,0.7,0.1,12.5,0.7,2.9,SE,WNW,,3.2,288
2024,05,16,09,00,0.7,0.1,12.5,0.7,2.9,E,WNW,,3.2,291
2024,05,16,08,30,0.7,0.1,12.5,0.7,6.7,ESE,ESE,,3.2,289
2024,05,16,08,00,0.8,0.1,12.5,0.7,6.9,ESE,SE,,3.4,125
2024,05,16,07,30,0.8,0.1,12.5,0.8,6.9,ESE,ESE,,3.5,122
2024,05,16,07,00,0.8,0.1,12.5,0.8,4.7,ESE,SE,VERY_STEEP,3.5,142
2024,05,16,06,30,0.8,0.1,12.5,0.8,6.1,ESE,ESE,STEEP,3.7,121
2024,05,16,06,00,0.8,0.1,11.8,0.8,6.5,ESE,SE,AVERAGE,3.5,124
2024,05,16,05,30,0.8,0.1,12.5,0.8,6.7,E,SE,AVERAGE,3.6,125
2024,05,16,05,00,0.8,0.1,12.5,0.8,6.5,E,SE,,3.5,126
2024,05,16,04,30,0.7,0.1,11.8,0.7,6.7,ESE,SE,,3.7,126
2024,05,16,04,00,0.7,0.1,12.5,0.7,6.9,ESE,SE,,3.7,125
2024,05,16,03,30,0.7,0.1,11.1,0.7,7.1,E,ESE,,3.9,122
2024,05,16,03,00,0.7,0.1,11.8,0.7,6.5,ESE,SE,,3.8,126
2024,05,16,02,30,0.7,0.1,11.8,0.7,6.9,ESE,SE,,3.8,125
