#YY,MM,DD,hhmm,LAT,LON,WDIR,WSPD,GST,PRES,PTDY,ATMP,WTMP,DEWP,WVHT,DPD
2024,05,17,0400,36.35,129.78,190,6.0,MM,MM,MM,19.1,17.2,MM,0.5,5
2024,05,17,0300,36.35,129.78,210,6.0,MM,MM,MM,18.3,17.1,MM,1.0,6
2024,05,17,0200,36.35,129.78,210,3.0,MM,MM,MM,19.0,16.9,MM,1.0,6
2024,05,17,0100,36.35,129.78,230,4.0,MM,MM,MM,18.5,16.9,MM,1.0,6
2024,05,17,0000,36.35,129.78,230,3.0,MM,MM,MM,18.5,17.3,MM,1.0,6
2024,05,16,2300,36.35,129.78,210,4.0,MM,MM,MM,17.7,17.4,MM,1.0,7
2024,05,16,2200,36.35,129.78,240,1.0,MM,MM,MM,18.1,17.4,MM,1.0,7
2024,05,16,2100,36.35,129.78,240,1.0,MM,MM,MM,16.2,17.4,MM,1.5,7
2024,05,16,2000,36.35,129.78,240,3.0,MM,MM,MM,15.5,17.4,MM,1.5,7
2024,05,16,1900,36.35,129.78,240,3.0,MM,MM,MM,15.3,17.3,MM,1.5,7
2024,05,16,1800,36.35,129.78,230,4.0,MM,MM,MM,14.9,17.3,MM,2.0,7
2024,05,16,1700,36.35,129.78,230,4.0,MM,MM,MM,15.0,17.5,MM,2.0,8
2024,05,16,1600,36.35,129.78,220,4.0,MM,MM,MM,15.1,17.4,MM,2.0,8
2024,05,16,1500,36.35,129.78,240,4.0,MM,MM,MM,14.8,17.4,MM,2.5,8
2024,05,16,1400,36.35,129.78,240,4.0,MM,MM,MM,15.1,17.5,MM,2.5,8
2024,05,16,1200,36.35,129.78,340,1.0,MM,MM,MM,15.3,17.6,MM,2.5,8
2024,05,16,1100,36.35,129.78,30,1.0,MM,MM,MM,15.3,17.6,MM,3.0,8
2024,05,16,1000,36.35,129.78,30,2.0,MM,MM,MM,15.8,17.5,MM,3.0,8
2024,05,16,0900,36.35,129.78,40,4.0,MM,MM,MM,16.8,17.5,MM,3.0,9
2024,05,16,0800,36.35,129.78,20,2.0,MM,MM,MM,16.7,17.5,MM,3.0,8
2024,05,16,0700,36.35,129.78,30,3.0,MM,MM,MM,15.8,17.5,MM,3.0,9
2024,05,16,0600,36.35,129.78,30,1.0,MM,MM,MM,15.9,17.5,MM,3.0,9
2024,05,16,0500,36.35,129.78,360,4.0,MM,MM,MM,15.7,17.5,MM,3.5,9
2024,05,16,0400,36.35,129.78,20,6.0,MM,MM,MM,15.2,17.5,MM,3.5,9
2024,05,16,0300,36.35,129.78,310,10.0,MM,MM,MM,16.0,17.5,MM,3.5,9
2024,05,16,0200,36.35,129.78,300,12.0,MM,MM,MM,15.4,17.5,MM,4.0,9
2024,05,16,0100,36.35,129.78,300,11.0,MM,MM,MM,14.2,17.5,MM,4.0,8
2024,05,16,0000,36.35,129.78,300,13.0,MM,MM,MM,13.0,17.5,MM,3.5,8
2024,05,15,2300,36.35,129.78,300,13.0,MM,MM,MM,12.2,17.5,MM,3.0,8
2024,05,15,2200,36.35,129.78,290,13.0,MM,MM,MM,9.7,17.5,MM,3.0,8
2024,05,15,2100,36.35,129.78,280,11.0,MM,MM,MM,8.8,17.5,MM,3.0,8
2024,05,15,2000,36.35,129.78,290,13.0,MM,MM,MM,8.4,17.5,MM,3.0,8
2024,05,15,1900,36.35,129.78,290,13.0,MM,MM,MM,8.8,17.5,MM,3.0,8
2024,05,15,1800,36.35,129.78,290,14.0,MM,MM,MM,9.4,17.5,MM,3.0,8
2024,05,15,1700,36.35,129.78,290,9.0,MM,MM,MM,10.3,17.6,MM,3.0,7
2024,05,15,1600,36.35,129.78,340,18.0,MM,MM,MM,10.7,17.7,MM,3.0,7
2024,05,15,1500,36.35,129.78,340,8.0,MM,MM,MM,10.9,17.9,MM,2.0,7
2024,05,15,1400,36.35,129.78,320,7.0,MM,MM,MM,12.1,18.0,MM,2.0,6
2024,05,15,1300,36.35,129.78,360,11.0,MM,MM,MM,13.1,18.0,MM,1.5,6
2024,05,15,1200,36.35,129.78,360,7.0,MM,MM,MM,15.3,18.0,MM,1.0,5
2024,05,15,1100,36.35,129.78,40,4.0,MM,MM,MM,16.5,17.9,MM,1.0,5
2024,05,15,0900,36.35,129.78,20,6.0,MM,MM,MM,17.5,18.0,MM,0.5,4
2024,05,15,0800,36.35,129.78,10,3.0,MM,MM,MM,18.1,18.0,MM,0.5,4
2024,05,15,0700,36.35,129.78,10,3.0,MM,MM,MM,18.4,18.1,MM,0.5,3
2024,05,15,0600,36.35,129.78,10,5.0,MM,MM,MM,19.6,18.3,MM,0.0,3
2024,05,15,0500,36.35,129.78,280,3.0,MM,MM,MM,20.5,18.3,MM,0.0,3
2024,05,15,0400,36.35,129.78,210,4.0,MM,MM,MM,20.1,18.1,MM,0.0,3
2024,05,15,0300,36.35,129.78,200,4.0,MM,MM,MM,18.7,18.0,MM,0.0,3
2024,05,15,0200,36.35,129.78,200,4.0,MM,MM,MM,20.2,17.7,MM,0.0,3
2024,05,15,0100,36.35,129.78,220,4.0,MM,MM,MM,20.2,17.5,MM,0.0,3
2024,05,14,2300,36.35,129.78,230,5.0,MM,MM,MM,19.3,17.4,MM,0.0,3
2024,05,14,2200,36.35,129.78,230,5.0,MM,MM,MM,19.2,17.4,MM,0.0,3
2024,05,14,2000,36.35,129.78,230,5.0,MM,MM,MM,17.4,17.7,MM,0.0,3
2024,05,14,1900,36.35,129.78,260,5.0,MM,MM,MM,18.0,17.8,MM,0.0,3
2024,05,14,1800,36.35,129.78,230,5.0,MM,MM,MM,17.8,17.8,MM,0.5,3
2024,05,14,1700,36.35,129.78,230,5.0,MM,MM,MM,17.6,17.8,MM,0.5,3
2024,05,14,1600,36.35,129.78,220,4.0,MM,MM,MM,18.2,17.9,MM,0.5,3
2024,05,14,1500,36.35,129.78,210,3.0,MM,MM,MM,17.7,18.0,MM,0.5,3
2024,05,14,1300,36.35,129.78,200,8.0,MM,MM,MM,18.5,18.1,MM,0.5,3
2024,05,14,1100,36.35,129.78,190,8.0,MM,MM,MM,18.5,18.1,MM,0.5,3
2024,05,14,1000,36.35,129.78,190,7.0,MM,MM,MM,18.9,18.0,MM,0.5,3
2024,05,14,0900,36.35,129.78,190,7.0,MM,MM,MM,19.7,18.0,MM,0.5,3
2024,05,14,0800,36.35,129.78,190,3.0,MM,MM,MM,20.0,17.9,MM,0.5,3
2024,05,14,0700,36.35,129.78,190,4.0,MM,MM,MM,19.9,17.9,MM,0.5,3
2024,05,14,0600,36.35,129.78,190,7.0,MM,MM,MM,19.8,17.8,MM,0.5,3
2024,05,14,0500,36.35,129.78,190,6.0,MM,MM,MM,19.6,17.8,MM,0.5,3
2024,05,14,0400,36.35,129.78,190,7.0,MM,MM,MM,19.5,17.8,MM,0.5,3
2024,05,14,0300,36.35,129.78,190,7.0,MM,MM,MM,19.0,17.7,MM,0.5,3
2024,05,14,0200,36.35,129.78,190,6.0,MM,MM,MM,19.3,17.6,MM,0.5,3
2024,05,14,0100,36.35,129.78,230,6.0,MM,MM,MM,19.2,17.5,MM,0.5,3
2024,05,14,0000,36.35,129.78,240,5.0,MM,MM,MM,18.7,17.4,MM,0.5,3
2024,05,13,2300,36.35,129.78,240,5.0,MM,MM,MM,18.3,17.5,MM,0.5,3
2024,05,13,2200,36.35,129.78,230,7.0,MM,MM,MM,17.9,17.5,MM,0.5,3
2024,05,13,2100,36.35,129.78,220,7.0,MM,MM,MM,17.2,17.5,MM,0.5,3
2024,05,13,2000,36.35,129.78,210,7.0,MM,MM,MM,16.7,17.3,MM,0.5,3
2024,05,13,1900,36.35,129.78,210,8.0,MM,MM,MM,16.5,17.0,MM,0.5,3
2024,05,13,1800,36.35,129.78,210,8.0,MM,MM,MM,16.6,17.3,MM,0.5,3
2024,05,13,1700,36.35,129.78,210,3.0,MM,MM,MM,16.7,17.6,MM,0.5,3
2024,05,13,1600,36.35,129.78,210,4.0,MM,MM,MM,16.8,17.7,MM,0.5,3
2024,05,13,1500,36.35,129.78,210,3.0,MM,MM,MM,16.9,17.8,MM,0.5,3
2024,05,13,1300,36.35,129.78,200,3.0,MM,MM,MM,17.1,17.7,MM,0.5,3
2024,05,13,1100,36.35,129.78,190,5.0,MM,MM,MM,17.0,17.7,MM,0.5,3
2024,05,13,1000,36.35,129.78,180,6.0,MM,MM,MM,17.5,17.8,MM,0.5,4
2024,05,13,0900,36.35,129.78,160,6.0,MM,MM,MM,18.9,18.1,MM,0.5,4
2024,05,13,0800,36.35,129.78,150,5.0,MM,MM,MM,19.4,18.3,MM,0.5,4
2024,05,13,0700,36.35,129.78,130,0.0,MM,MM,MM,19.8,18.2,MM,0.5,4
2024,05,13,0600,36.35,129.78,100,0.0,MM,MM,MM,19.6,18.1,MM,0.5,5
2024,05,13,0500,36.35,129.78,90,0.0,MM,MM,MM,19.5,18.1,MM,0.5,5
2024,05,13,0400,36.35,129.78,60,0.0,MM,MM,MM,19.6,17.8,MM,0.5,4
2024,05,13,0300,36.35,129.78,20,0.0,MM,MM,MM,17.8,17.6,MM,0.5,4
2024,05,13,0200,36.35,129.78,MM,0.0,MM,MM,MM,18.6,17.4,MM,0.5,4
2024,05,13,0100,36.35,129.78,360,1.0,MM,MM,MM,18.5,17.4,MM,0.5,4
2024,05,12,2300,36.35,129.78,20,1.0,MM,MM,MM,18.5,17.4,MM,0.5,4
2024,05,12,2200,36.35,129.78,10,3.0,MM,MM,MM,18.5,17.4,MM,0.5,4
2024,05,12,2000,36.35,129.78,330,0.0,MM,MM,MM,16.5,17.6,MM,0.5,4
2024,05,12,1900,36.35,129.78,290,0.0,MM,MM,MM,16.0,17.3,MM,0.5,5
2024,05,12,1800,36.35,129.78,MM,0.0,MM,MM,MM,16.2,17.1,MM,0.5,5
2024,05,12,1700,36.35,129.78,280,0.0,MM,MM,MM,16.8,16.8,MM,0.5,5
2024,05,12,1600,36.35,129.78,MM,0.0,MM,MM,MM,16.4,16.8,MM,0.5,5
2024,05,12,1500,36.35,129.78,320,0.0,MM,MM,MM,16.3,16.7,MM,0.5,5
2024,05,12,1400,36.35,129.78,320,0.0,MM,MM,MM,16.4,16.5,MM,0.5,5
2024,05,12,1300,36.35,129.78,330,0.0,MM,MM,MM,16.3,16.2,MM,0.5,5
2024,05,12,1000,36.35,129.78,130,0.0,MM,MM,MM,17.5,16.0,MM,0.5,5
2024,05,12,0900,36.35,129.78,120,1.0,MM,MM,MM,17.8,16.3,MM,0.5,5
2024,05,12,0700,36.35,129.78,110,2.0,MM,MM,MM,18.9,16.4,MM,0.5,5
2024,05,12,0600,36.35,129.78,100,3.0,MM,MM,MM,20.0,16.4,MM,0.5,5
2024,05,12,0500,36.35,129.78,150,2.0,MM,MM,MM,20.4,16.1,MM,0.5,5
2024,05,12,0400,36.35,129.78,170,1.0,MM,MM,MM,21.2,16.0,MM,0.5,5
2024,05,12,0300,36.35,129.78,260,1.0,MM,MM,MM,20.5,15.8,MM,0.5,5
2024,05,12,0200,36.35,129.78,280,3.0,MM,MM,MM,19.2,15.5,MM,0.5,5
2024,05,12,0100,36.35,129.78,310,0.0,MM,MM,MM,18.8,15.4,MM,0.5,4
2024,05,12,0000,36.35,129.78,260,1.0,MM,MM,MM,16.9,15.2,MM,0.5,4
2024,05,11,2300,36.35,129.78,220,2.0,MM,MM,MM,16.2,15.1,MM,1.0,4
2024,05,11,2200,36.35,129.78,220,3.0,MM,MM,MM,15.5,15.1,MM,1.0,4
2024,05,11,2100,36.35,129.78,210,7.0,MM,MM,MM,16.1,15.3,MM,1.0,4
2024,05,11,2000,36.35,129.78,200,7.0,MM,MM,MM,16.1,15.3,MM,1.0,4
2024,05,11,1900,36.35,129.78,200,7.0,MM,MM,MM,16.4,15.3,MM,1.0,4
2024,05,11,1700,36.35,129.78,210,8.0,MM,MM,MM,16.3,15.4,MM,1.0,4
2024,05,11,1600,36.35,129.78,210,11.0,MM,MM,MM,17.1,15.5,MM,1.0,4
2024,05,11,1500,36.35,129.78,200,12.0,MM,MM,MM,17.4,15.5,MM,1.0,4
2024,05,11,1400,36.35,129.78,200,13.0,MM,MM,MM,17.5,15.6,MM,1.0,4
2024,05,11,1200,36.35,129.78,200,12.0,MM,MM,MM,18.1,15.8,MM,1.0,4
2024,05,11,1100,36.35,129.78,200,13.0,MM,MM,MM,18.4,15.9,MM,1.5,4
2024,05,11,1000,36.35,129.78,200,13.0,MM,MM,MM,18.3,16.0,MM,1.5,5
2024,05,11,0900,36.35,129.78,200,13.0,MM,MM,MM,18.3,16.0,MM,1.5,4
2024,05,11,0800,36.35,129.78,200,14.0,MM,MM,MM,18.6,16.0,MM,1.5,4
2024,05,11,0700,36.35,129.78,200,15.0,MM,MM,MM,19.1,16.0,MM,1.5,4
2024,05,11,0600,36.35,129.78,200,14.0,MM,MM,MM,19.0,16.1,MM,1.5,4
2024,05,11,0500,36.35,129.78,200,13.0,MM,MM,MM,19.0,16.4,MM,1.0,4
2024,05,11,0400,36.35,129.78,200,11.0,MM,MM,MM,19.3,16.4,MM,1.0,4
2024,05,11,0300,36.35,129.78,200,11.0,MM,MM,MM,18.7,16.3,MM,1.0,4
2024,05,11,0200,36.35,129.78,200,10.0,MM,MM,MM,18.8,16.4,MM,1.0,3
2024,05,11,0100,36.35,129.78,210,10.0,MM,MM,MM,19.0,16.4,MM,0.5,3
2024,05,11,0000,36.35,129.78,200,7.0,MM,MM,MM,19.1,16.4,MM,0.5,3
2024,05,10,2300,36.35,129.78,200,7.0,MM,MM,MM,19.1,16.4,MM,0.5,3
2024,05,10,2200,36.35,129.78,200,6.0,MM,MM,MM,18.5,16.3,MM,0.5,4
2024,05,10,2000,36.35,129.78,210,8.0,MM,MM,MM,17.3,16.5,MM,0.5,3
2024,05,10,1800,36.35,129.78,210,6.0,MM,MM,MM,16.7,16.6,MM,0.5,3
2024,05,10,1600,36.35,129.78,200,7.0,MM,MM,MM,17.6,16.8,MM,0.5,4
2024,05,10,1500,36.35,129.78,220,7.0,MM,MM,MM,18.0,16.8,MM,1.0,4
2024,05,10,1400,36.35,129.78,210,8.0,MM,MM,MM,18.0,16.8,MM,1.0,4
2024,05,10,1300,36.35,129.78,210,11.0,MM,MM,MM,18.2,16.7,MM,1.0,4
2024,05,10,1200,36.35,129.78,200,10.0,MM,MM,MM,18.2,16.7,MM,1.0,4
2024,05,10,1100,36.35,129.78,200,8.0,MM,MM,MM,18.1,16.8,MM,1.0,4
2024,05,10,1000,36.35,129.78,210,9.0,MM,MM,MM,18.8,16.9,MM,1.0,4
2024,05,10,0900,36.35,129.78,190,8.0,MM,MM,MM,19.7,17.0,MM,0.5,4
2024,05,10,0800,36.35,129.78,190,8.0,MM,MM,MM,19.5,17.0,MM,0.5,3
2024,05,10,0700,36.35,129.78,190,9.0,MM,MM,MM,19.8,17.1,MM,0.5,3
2024,05,10,0600,36.35,129.78,200,7.0,MM,MM,MM,19.8,17.2,MM,0.5,3
2024,05,10,0500,36.35,129.78,200,8.0,MM,MM,MM,20.0,17.2,MM,0.5,3
2024,05,10,0400,36.35,129.78,210,6.0,MM,MM,MM,21.3,17.3,MM,0.5,4
2024,05,10,0300,36.35,129.78,210,4.0,MM,MM,MM,20.2,17.3,MM,0.5,4
2024,05,10,0200,36.35,129.78,230,4.0,MM,MM,MM,20.7,17.1,MM,0.5,4
2024,05,10,0100,36.35,129.78,260,5.0,MM,MM,MM,19.9,17.0,MM,0.5,4
2024,05,10,0000,36.35,129.78,240,6.0,MM,MM,MM,19.5,16.9,MM,0.5,4
2024,05,09,2300,36.35,129.78,240,5.0,MM,MM,MM,19.0,16.9,MM,0.5,4
2024,05,09,2200,36.35,129.78,260,6.0,MM,MM,MM,18.1,16.9,MM,0.5,4
2024,05,09,2100,36.35,129.78,260,6.0,MM,MM,MM,17.2,16.9,MM,0.5,4
2024,05,09,1900,36.35,129.78,260,6.0,MM,MM,MM,17.3,16.9,MM,0.5,4
2024,05,09,1800,36.35,129.78,250,6.0,MM,MM,MM,18.0,16.9,MM,0.5,4
2024,05,09,1700,36.35,129.78,250,6.0,MM,MM,MM,18.1,16.9,MM,0.5,4
2024,05,09,1600,36.35,129.78,260,6.0,MM,MM,MM,18.3,16.9,MM,0.5,5
2024,05,09,1500,36.35,129.78,250,4.0,MM,MM,MM,17.8,16.9,MM,0.5,5
2024,05,09,1300,36.35,129.78,240,3.0,MM,MM,MM,18.4,16.9,MM,1.0,4
2024,05,09,1200,36.35,129.78,210,4.0,MM,MM,MM,17.5,16.9,MM,1.0,4
2024,05,09,1100,36.35,129.78,210,8.0,MM,MM,MM,17.2,17.2,MM,1.0,4
2024,05,09,1000,36.35,129.78,200,9.0,MM,MM,MM,17.2,17.3,MM,1.0,4
2024,05,09,0900,36.35,129.78,200,11.0,MM,MM,MM,17.8,17.3,MM,1.0,4
2024,05,09,0800,36.35,129.78,200,11.0,MM,MM,MM,18.1,17.4,MM,1.0,4
2024,05,09,0700,36.35,129.78,190,10.0,MM,MM,MM,17.9,17.3,MM,1.0,4
2024,05,09,0600,36.35,129.78,190,10.0,MM,MM,MM,17.8,17.3,MM,1.0,4
2024,05,09,0500,36.35,129.78,190,10.0,MM,MM,MM,17.5,17.2,MM,1.0,5
2024,05,09,0400,36.35,129.78,190,6.0,MM,MM,MM,17.1,17.2,MM,1.0,5
2024,05,09,0300,36.35,129.78,190,2.0,MM,MM,MM,16.5,17.2,MM,1.0,7
2024,05,09,0200,36.35,129.78,190,2.0,MM,MM,MM,16.5,17.2,MM,1.0,7
2024,05,09,0000,36.35,129.78,220,4.0,MM,MM,MM,16.0,17.1,MM,1.0,7
2024,05,08,2300,36.35,129.78,230,1.0,MM,MM,MM,15.7,17.1,MM,1.5,7
2024,05,08,2200,36.35,129.78,240,2.0,MM,MM,MM,15.8,17.2,MM,1.5,7
2024,05,08,2100,36.35,129.78,230,2.0,MM,MM,MM,14.0,17.1,MM,1.5,8
2024,05,08,2000,36.35,129.78,230,4.0,MM,MM,MM,12.9,17.0,MM,1.5,8
2024,05,08,1900,36.35,129.78,240,4.0,MM,MM,MM,13.0,17.0,MM,1.5,8
2024,05,08,1800,36.35,129.78,260,4.0,MM,MM,MM,13.1,17.0,MM,1.5,8
2024,05,08,1700,36.35,129.78,240,3.0,MM,MM,MM,13.3,17.1,MM,1.5,8
2024,05,08,1600,36.35,129.78,210,1.0,MM,MM,MM,13.1,17.1,MM,1.5,8
2024,05,08,1500,36.35,129.78,90,1.0,MM,MM,MM,13.1,17.1,MM,1.5,8
2024,05,08,1400,36.35,129.78,70,1.0,MM,MM,MM,13.1,17.0,MM,1.5,8
2024,05,08,1300,36.35,129.78,80,1.0,MM,MM,MM,13.2,17.0,MM,1.5,8
2024,05,08,1200,36.35,129.78,70,3.0,MM,MM,MM,13.4,16.9,MM,1.5,7
2024,05,08,1000,36.35,129.78,70,5.0,MM,MM,MM,13.9,16.9,MM,1.5,7
2024,05,08,0800,36.35,129.78,60,4.0,MM,MM,MM,15.5,16.9,MM,1.5,7
2024,05,08,0700,36.35,129.78,30,7.0,MM,MM,MM,15.0,16.9,MM,2.0,7
2024,05,08,0600,36.35,129.78,40,9.0,MM,MM,MM,15.2,16.9,MM,2.0,7
2024,05,08,0500,36.35,129.78,50,10.0,MM,MM,MM,13.8,16.8,MM,2.0,7
2024,05,08,0400,36.35,129.78,60,9.0,MM,MM,MM,12.3,16.8,MM,2.0,8
2024,05,08,0300,36.35,129.78,50,7.0,MM,MM,MM,11.3,16.6,MM,2.0,8
2024,05,08,0200,36.35,129.78,30,8.0,MM,MM,MM,14.6,16.6,MM,2.0,8
2024,05,08,0100,36.35,129.78,50,9.0,MM,MM,MM,15.1,16.5,MM,2.0,8
2024,05,08,0000,36.35,129.78,50,8.0,MM,MM,MM,15.5,16.4,MM,2.0,7
2024,05,07,2300,36.35,129.78,60,9.0,MM,MM,MM,14.7,16.4,MM,2.0,8
2024,05,07,2200,36.35,129.78,50,9.0,MM,MM,MM,14.1,16.4,MM,2.0,7
2024,05,07,2100,36.35,129.78,50,10.0,MM,MM,MM,13.8,16.5,MM,2.0,7
2024,05,07,2000,36.35,129.78,50,10.0,MM,MM,MM,13.8,16.6,MM,2.5,7
2024,05,07,1900,36.35,129.78,40,10.0,MM,MM,MM,13.9,16.7,MM,2.0,7
2024,05,07,1800,36.35,129.78,50,9.0,MM,MM,MM,14.0,16.8,MM,2.0,7
2024,05,07,1700,36.35,129.78,50,9.0,MM,MM,MM,14.0,16.9,MM,2.0,7
2024,05,07,1600,36.35,129.78,50,9.0,MM,MM,MM,11.9,17.0,MM,2.0,7
2024,05,07,1500,36.35,129.78,20,10.0,MM,MM,MM,14.3,17.1,MM,2.0,7
2024,05,07,1400,36.35,129.78,30,9.0,MM,MM,MM,14.3,17.1,MM,1.5,7
2024,05,07,1300,36.35,129.78,40,9.0,MM,MM,MM,12.5,17.1,MM,2.0,7
2024,05,07,1200,36.35,129.78,60,10.0,MM,MM,MM,12.5,17.0,MM,2.0,7
2024,05,07,1100,36.35,129.78,50,9.0,MM,MM,MM,12.5,17.0,MM,2.0,6
2024,05,07,0900,36.35,129.78,20,10.0,MM,MM,MM,13.4,17.1,MM,2.0,6
2024,05,07,0800,36.35,129.78,20,10.0,MM,MM,MM,13.5,17.1,MM,2.0,6
2024,05,07,0700,36.35,129.78,20,10.0,MM,MM,MM,13.5,17.1,MM,1.5,6
2024,05,07,0600,36.35,129.78,10,10.0,MM,MM,MM,14.6,17.2,MM,1.5,5
2024,05,07,0500,36.35,129.78,10,9.0,MM,MM,MM,14.9,17.2,MM,1.5,5
2024,05,07,0400,36.35,129.78,20,10.0,MM,MM,MM,15.3,17.2,MM,1.0,5
2024,05,07,0300,36.35,129.78,0,6.0,MM,MM,MM,14.7,17.2,MM,1.0,5
2024,05,07,0200,36.35,129.78,10,10.0,MM,MM,MM,14.5,17.1,MM,1.0,5
2024,05,07,0100,36.35,129.78,360,11.0,MM,MM,MM,14.3,17.1,MM,1.0,4
2024,05,07,0000,36.35,129.78,360,11.0,MM,MM,MM,14.6,17.0,MM,0.5,4
2024,05,06,2300,36.35,129.78,350,8.0,MM,MM,MM,15.7,17.0,MM,0.5,4
2024,05,06,2200,36.35,129.78,310,6.0,MM,MM,MM,17.0,17.0,MM,0.5,4
2024,05,06,2100,36.35,129.78,310,3.0,MM,MM,MM,16.7,17.0,MM,0.5,4
2024,05,06,2000,36.35,129.78,270,3.0,MM,MM,MM,16.8,17.0,MM,0.5,4
2024,05,06,1900,36.35,129.78,290,3.0,MM,MM,MM,16.8,17.0,MM,0.5,4
2024,05,06,1800,36.35,129.78,290,4.0,MM,MM,MM,16.8,17.0,MM,0.5,4
2024,05,06,1700,36.35,129.78,310,5.0,MM,MM,MM,16.8,17.0,MM,0.5,4
2024,05,06,1600,36.35,129.78,300,6.0,MM,MM,MM,16.9,17.0,MM,0.5,4
2024,05,06,1500,36.35,129.78,270,7.0,MM,MM,MM,17.0,17.0,MM,0.5,4
2024,05,06,1400,36.35,129.78,270,5.0,MM,MM,MM,17.2,16.9,MM,0.5,4
2024,05,06,1300,36.35,129.78,280,6.0,MM,MM,MM,17.6,17.0,MM,0.5,4
2024,05,06,1200,36.35,129.78,270,4.0,MM,MM,MM,18.0,17.0,MM,1.0,5
2024,05,06,1100,36.35,129.78,280,4.0,MM,MM,MM,17.9,17.0,MM,1.0,5
2024,05,06,1000,36.35,129.78,270,4.0,MM,MM,MM,18.0,17.1,MM,1.0,5
2024,05,06,0900,36.35,129.78,300,5.0,MM,MM,MM,18.2,17.1,MM,1.0,5
2024,05,06,0800,36.35,129.78,310,4.0,MM,MM,MM,19.3,17.1,MM,1.5,5
2024,05,06,0700,36.35,129.78,210,3.0,MM,MM,MM,19.1,17.1,MM,1.5,5
2024,05,06,0600,36.35,129.78,220,8.0,MM,MM,MM,19.1,17.1,MM,1.5,5
2024,05,06,0500,36.35,129.78,200,10.0,MM,MM,MM,19.2,17.1,MM,1.5,5
2024,05,06,0400,36.35,129.78,190,10.0,MM,MM,MM,18.9,17.1,MM,1.5,6
2024,05,06,0300,36.35,129.78,200,10.0,MM,MM,MM,18.7,17.0,MM,1.5,6
2024,05,06,0200,36.35,129.78,200,10.0,MM,MM,MM,18.1,17.0,MM,1.5,6
2024,05,06,0100,36.35,129.78,190,10.0,MM,MM,MM,18.7,16.9,MM,1.5,5
2024,05,06,0000,36.35,129.78,200,11.0,MM,MM,MM,18.7,16.9,MM,1.5,5
2024,05,05,2300,36.35,129.78,190,12.0,MM,MM,MM,18.8,16.9,MM,1.5,5
2024,05,05,2200,36.35,129.78,190,11.0,MM,MM,MM,17.8,16.9,MM,1.5,5
2024,05,05,2100,36.35,129.78,200,13.0,MM,MM,MM,17.6,16.9,MM,1.5,5
2024,05,05,2000,36.35,129.78,190,13.0,MM,MM,MM,17.2,16.9,MM,1.5,5
2024,05,05,1900,36.35,129.78,190,11.0,MM,MM,MM,16.8,16.9,MM,1.5,5
2024,05,05,1800,36.35,129.78,180,12.0,MM,MM,MM,16.5,16.9,MM,1.5,5
2024,05,05,1700,36.35,129.78,200,13.0,MM,MM,MM,16.4,16.9,MM,1.0,5
