#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,26,0.8,0.7,20.0,0.5,9.9,WSW,W,SWELL,8.2,239
2024,05,18,16,56,0.8,0.6,20.0,0.5,9.9,SW,W,,7.5,233
2024,05,18,16,26,0.8,0.6,20.0,0.5,5.6,SW,W,,7.7,233
2024,05,18,15,56,0.8,0.6,20.0,0.5,9.9,WSW,W,SWELL,7.8,239
2024,05,18,15,26,0.8,0.7,20.0,0.6,9.9,WSW,W,SWELL,8.0,237
2024,05,18,14,56,0.8,0.6,16.7,0.5,9.9,SW,W,,7.7,235
2024,05,18,14,26,0.7,0.5,12.5,0.5,5.6,W,W,,7.0,261
2024,05,18,13,56,0.8,0.7,20.0,0.5,9.1,WSW,W,SWELL,8.8,237
2024,05,18,13,26,0.8,0.6,20.0,0.5,9.9,WSW,W,SWELL,7.9,237
2024,05,18,12,56,0.8,0.6,20.0,0.5,9.9,WSW,W,SWELL,7.8,237
2024,05,18,12,26,0.8,0.6,20.0,0.5,5.0,WSW,W,SWELL,7.6,237
2024,05,18,11,56,0.7,0.5,13.3,0.5,9.9,W,W,,7.3,261
2024,05,18,11,26,0.8,0.6,12.5,0.6,9.9,W,W,,7.4,264
2024,05,18,10,56,0.8,0.6,20.0,0.5,5.6,WSW,W,,7.5,243
2024,05,18,10,26,0.8,0.5,18.2,0.6,5.6,WSW,W,,7.0,239
2024,05,18,09,56,0.8,0.6,20.0,0.6,5.6,SW,W,SWELL,7.4,235
2024,05,18,09,26,0.8,0.5,13.3,0.6,9.9,W,W,,6.9,260
2024,05,18,08,56,0.8,0.5,22.2,0.5,5.6,SW,W,,7.0,233
2024,05,18,08,26,0.7,0.5,13.3,0.6,9.9,W,W,,6.4,263
2024,05,18,07,56,0.8,0.5,18.2,0.6,5.0,WSW,W,,6.6,239
2024,05,18,07,26,0.8,0.5,22.2,0.6,5.3,WSW,W,,6.4,242
2024,05,18,06,56,0.8,0.5,18.2,0.6,5.6,SW,W,,6.6,235
2024,05,18,06,26,0.8,0.5,18.2,0.6,9.9,WSW,W,,6.6,239
2024,05,18,05,56,0.8,0.5,18.2,0.6,9.9,SW,W,,6.1,235
2024,05,18,05,26,0.7,0.5,18.2,0.6,5.6,WSW,W,,6.0,237
2024,05,18,04,56,0.8,0.4,18.2,0.6,5.0,WSW,W,,5.6,239
2024,05,18,04,26,0.8,0.5,18.2,0.6,5.6,WSW,W,,5.7,239
2024,05,18,03,56,0.8,0.5,13.3,0.6,5.0,WSW,WNW,,5.6,246
2024,05,18,03,26,0.8,0.5,18.2,0.7,5.9,WSW,W,AVERAGE,5.4,246
2024,05,18,02,56,0.8,0.5,14.3,0.6,5.3,WSW,W,,5.5,247
2024,05,18,02,26,0.7,0.4,10.5,0.6,9.9,W,W,,5.1,270
2024,05,18,01,56,0.7,0.5,11.1,0.6,9.9,W,W,,5.5,266
2024,05,18,01,26,0.8,0.5,18.2,0.6,5.6,SW,W,,5.7,235
2024,05,18,00,56,0.7,0.4,18.2,0.6,5.6,WSW,W,,5.3,239
2024,05,18,00,26,0.7,0.4,14.3,0.6,5.3,W,W,,5.5,260
2024,05,17,23,56,0.8,0.5,18.2,0.6,9.9,SW,W,,5.8,236
2024,05,17,23,26,0.7,0.4,11.1,0.6,5.3,W,W,,5.5,259
2024,05,17,22,56,0.7,0.4,10.5,0.7,5.3,W,W,,5.3,261
2024,05,17,22,26,0.8,0.4,18.2,0.6,5.3,WSW,W,,5.5,240
2024,05,17,21,56,0.7,0.4,14.3,0.6,9.9,WSW,W,,5.7,250
2024,05,17,21,26,0.8,0.5,18.2,0.6,5.3,SW,W,,6.0,236
2024,05,17,20,56,0.7,0.4,13.3,0.6,5.6,WSW,W,,5.8,237
2024,05,17,20,26,0.8,0.5,18.2,0.6,5.0,SW,W,,6.3,235
2024,05,17,19,56,0.7,0.5,18.2,0.6,5.3,SW,W,,6.2,233
2024,05,17,19,26,0.8,0.4,18.2,0.7,5.0,SW,W,,5.7,235
2024,05,17,18,56,0.8,0.4,12.5,0.6,5.0,WSW,W,,5.7,242
2024,05,17,18,26,0.8,0.4,18.2,0.7,4.8,SW,W,,5.8,236
2024,05,17,17,56,0.8,0.4,18.2,0.7,5.3,WSW,W,STEEP,5.8,271
2024,05,17,17,26,0.8,0.4,14.3,0.7,5.3,WSW,W,,5.8,240
2024,05,17,16,56,0.8,0.4,11.8,0.7,5.3,WSW,W,STEEP,5.7,274
2024,05,17,16,26,0.8,0.4,14.3,0.7,5.3,WSW,W,,5.8,237
2024,05,17,15,56,0.8,0.4,18.2,0.6,5.3,SW,W,,5.9,236
2024,05,17,15,26,0.8,0.4,11.8,0.6,4.8,WSW,W,,6.0,256
2024,05,17,14,56,0.7,0.4,12.5,0.6,5.0,WSW,W,,5.7,242
2024,05,17,14,26,0.7,0.4,11.1,0.6,4.5,W,W,,5.5,267
2024,05,17,13,56,0.7,0.4,12.5,0.6,9.9,WSW,W,,5.8,240
2024,05,17,13,26,0.7,0.4,11.1,0.6,9.1,W,W,,5.6,261
2024,05,17,12,56,0.7,0.4,12.5,0.6,9.1,WSW,W,,5.5,239
2024,05,17,12,26,0.7,0.4,13.3,0.6,4.8,SW,W,,5.5,235
2024,05,17,11,56,0.7,0.4,11.1,0.6,9.9,W,W,,5.5,266
2024,05,17,11,26,0.8,0.5,13.3,0.6,4.8,SW,W,,5.7,233
2024,05,17,10,56,0.7,0.4,10.5,0.6,9.9,W,W,,5.1,267
2024,05,17,10,26,0.7,0.4,13.3,0.6,9.1,WSW,W,,5.0,239
2024,05,17,09,56,0.8,0.4,11.1,0.6,4.3,W,W,,4.9,270
2024,05,17,09,26,0.7,0.4,11.8,0.6,9.9,W,W,,4.9,266
2024,05,17,08,56,0.8,0.4,14.3,0.7,9.9,SW,W,AVERAGE,5.0,233
2024,05,17,08,26,0.8,0.4,11.1,0.7,9.9,W,W,AVERAGE,4.8,271
2024,05,17,07,56,0.8,0.4,13.3,0.6,9.9,SW,W,,5.1,236
2024,05,17,07,26,0.7,0.4,13.3,0.6,4.5,WSW,W,,5.2,242
2024,05,17,06,56,0.7,0.4,11.8,0.6,9.1,W,W,,5.6,267
2024,05,17,06,26,0.7,0.4,11.8,0.6,9.1,WSW,W,,5.2,256
2024,05,17,05,56,0.7,0.4,11.8,0.6,9.9,WSW,W,,5.0,256
2024,05,17,05,26,0.7,0.4,12.5,0.6,9.9,WSW,W,,4.9,247
2024,05,17,04,56,0.7,0.4,12.5,0.6,9.1,WSW,W,,5.0,250
2024,05,17,04,26,0.7,0.4,11.8,0.6,9.9,W,W,,5.1,264
2024,05,17,03,56,0.7,0.4,11.1,0.6,9.1,W,W,,5.2,270
2024,05,17,03,26,0.7,0.4,11.8,0.6,9.9,W,W,,5.1,263
2024,05,17,02,56,0.7,0.5,13.3,0.6,9.9,WSW,W,,5.3,244
2024,05,17,02,26,0.7,0.4,12.5,0.6,9.9,W,W,,5.0,260
2024,05,17,01,56,0.7,0.4,11.8,0.6,9.9,W,W,,5.2,263
2024,05,17,01,26,0.7,0.4,11.1,0.5,9.9,W,W,,5.0,268
2024,05,17,00,56,0.7,0.4,12.5,0.5,9.9,WSW,W,,5.0,254
2024,05,17,00,26,0.7,0.4,11.8,0.6,9.9,W,W,,4.7,264
2024,05,16,23,56,0.7,0.4,11.8,0.5,9.9,W,W,,4.8,271
2024,05,16,23,26,0.7,0.4,13.3,0.5,9.9,WSW,W,,5.0,239
2024,05,16,22,56,0.6,0.4,11.1,0.5,9.9,W,W,,5.0,268
2024,05,16,22,26,0.6,0.4,13.3,0.5,9.9,WSW,W,,5.3,246
2024,05,16,21,56,0.6,0.4,12.5,0.5,9.9,WSW,W,,5.7,257
2024,05,16,21,26,0.6,0.4,13.3,0.4,9.9,WSW,W,,6.6,254
2024,05,16,20,56,0.6,0.4,13.3,0.4,9.9,WSW,W,,7.3,243
2024,05,16,20,26,0.6,0.4,10.5,0.4,9.9,W,W,,7.2,274
2024,05,16,19,56,0.6,0.4,12.5,0.4,9.9,WSW,W,,7.3,256
2024,05,16,19,26,0.6,0.4,11.8,0.4,9.1,W,W,,7.3,266
2024,05,16,18,56,0.6,0.5,11.1,0.4,9.9,W,W,,7.7,271
2024,05,16,18,26,0.6,0.5,11.8,0.4,9.9,W,W,,7.8,270
2024,05,16,17,56,0.6,0.4,13.3,0.4,9.9,WSW,W,,7.7,246
2024,05,16,17,26,0.6,0.4,13.3,0.4,9.9,WSW,W,,7.3,249
2024,05,16,16,56,0.6,0.5,11.8,0.4,9.9,W,W,,7.8,267
2024,05,16,16,26,0.6,0.4,11.1,0.4,9.9,W,W,,7.2,271
2024,05,16,15,56,0.6,0.4,14.3,0.5,9.1,WSW,W,,7.4,242
2024,05,16,15,26,0.6,0.4,11.1,0.5,9.9,W,W,,7.2,274
2024,05,16,14,56,0.6,0.4,11.1,0.5,9.1,W,W,,6.9,264
2024,05,16,14,26,0.7,0.5,11.1,0.5,9.9,W,W,,7.4,273
2024,05,16,13,56,0.7,0.5,11.1,0.5,8.3,W,W,,7.2,271
2024,05,16,13,26,0.6,0.4,12.5,0.5,9.9,W,W,,6.8,260
2024,05,16,12,56,0.8,0.6,12.5,0.5,9.9,W,W,,8.0,264
2024,05,16,12,26,0.8,0.5,12.5,0.5,9.9,W,W,,7.3,277
2024,05,16,11,56,0.7,0.5,12.5,0.5,9.9,W,W,,6.8,263
2024,05,16,11,26,0.7,0.5,12.5,0.5,9.9,W,W,,6.9,264
2024,05,16,10,56,0.7,0.4,11.8,0.5,9.1,W,W,,6.3,264
2024,05,16,10,26,0.6,0.4,13.3,0.5,9.9,W,W,,6.4,259
2024,05,16,09,56,0.6,0.4,13.3,0.5,9.9,WSW,W,,6.0,253
2024,05,16,09,26,0.7,0.5,12.5,0.5,9.9,WSW,W,,6.7,256
2024,05,16,08,56,0.7,0.5,12.5,0.4,9.1,W,W,,6.9,263
2024,05,16,08,26,0.6,0.4,13.3,0.5,9.9,WSW,W,,7.1,249
2024,05,16,07,56,0.7,0.5,13.3,0.5,9.9,WSW,W,,7.3,249
2024,05,16,07,26,0.6,0.5,14.3,0.4,8.3,WSW,W,,7.2,249
2024,05,16,06,56,0.6,0.5,13.3,0.4,9.9,WSW,W,,7.1,249
2024,05,16,06,26,0.6,0.5,14.3,0.5,9.9,WSW,W,,7.1,246
2024,05,16,05,56,0.7,0.5,13.3,0.4,9.9,WSW,W,,7.3,256
2024,05,16,05,26,0.7,0.5,12.5,0.5,9.9,WSW,W,,6.7,250
2024,05,16,04,56,0.6,0.4,14.3,0.5,9.9,WSW,W,,6.4,249
2024,05,16,04,26,0.7,0.5,12.5,0.5,9.9,WSW,W,,6.6,256
2024,05,16,03,56,0.6,0.5,13.3,0.4,9.9,WSW,W,,6.3,251
2024,05,16,03,26,0.7,0.5,15.4,0.5,4.5,WSW,WNW,,6.1,247
2024,05,16,02,56,0.7,0.5,14.3,0.5,9.9,WSW,W,,6.4,240
2024,05,16,02,26,0.7,0.5,14.3,0.5,9.9,WSW,W,,6.4,242
2024,05,16,01,56,0.6,0.5,14.3,0.5,4.5,WSW,WNW,,5.9,249
2024,05,16,01,26,0.7,0.4,13.3,0.5,9.9,WSW,W,,5.8,253
2024,05,16,00,56,0.7,0.5,14.3,0.5,9.9,WSW,W,,6.2,249
2024,05,16,00,26,0.7,0.5,13.3,0.5,9.9,WSW,W,,6.4,254
2024,05,15,23,56,0.7,0.5,14.3,0.5,9.9,WSW,W,,6.1,240
2024,05,15,23,26,0.7,0.5,14.3,0.5,9.1,WSW,W,,6.2,247
2024,05,15,22,56,0.6,0.4,13.3,0.5,9.9,WSW,W,,5.6,253
2024,05,15,22,26,0.7,0.5,14.3,0.5,9.1,WSW,W,,5.8,244
2024,05,15,21,56,0.7,0.5,14.3,0.4,9.9,WSW,W,,6.0,247
2024,05,15,21,26,0.6,0.4,14.3,0.4,9.9,WSW,W,,5.8,239
2024,05,15,20,56,0.6,0.5,14.3,0.4,9.9,WSW,W,,6.4,253
2024,05,15,20,26,0.6,0.4,14.3,0.4,9.9,WSW,W,,6.2,246
2024,05,15,19,56,0.6,0.5,14.3,0.4,4.8,WSW,W,,6.8,250
2024,05,15,19,26,0.6,0.4,14.3,0.4,4.8,WSW,W,,6.1,247
2024,05,15,18,56,0.7,0.5,14.3,0.5,4.5,WSW,W,,6.5,242
2024,05,15,18,26,0.6,0.4,13.3,0.5,5.0,WSW,W,,5.8,237
2024,05,15,17,56,0.7,0.5,14.3,0.5,5.3,WSW,W,,5.9,250
2024,05,15,17,26,0.7,0.5,14.3,0.5,5.0,WSW,W,,6.4,251
2024,05,15,16,56,0.6,0.4,14.3,0.5,5.3,WSW,W,,5.1,251
2024,05,15,16,26,0.7,0.5,14.3,0.5,8.3,WSW,W,,5.5,246
2024,05,15,15,56,0.7,0.4,14.3,0.5,4.2,WSW,W,,5.3,254
2024,05,15,15,26,0.7,0.4,14.3,0.5,5.0,WSW,W,,5.4,250
2024,05,15,14,56,0.7,0.5,14.3,0.6,4.8,WSW,W,,5.5,243
2024,05,15,14,26,0.7,0.5,15.4,0.5,4.8,WSW,W,,6.1,244
2024,05,15,13,56,0.7,0.5,15.4,0.5,5.0,WSW,W,,7.0,250
2024,05,15,13,26,0.7,0.5,14.3,0.5,5.3,WSW,W,,6.3,247
2024,05,15,12,56,0.7,0.5,15.4,0.5,4.8,WSW,W,,6.6,250
2024,05,15,12,26,0.7,0.5,15.4,0.5,9.1,W,W,,7.0,259
2024,05,15,11,56,0.8,0.7,15.4,0.5,5.6,WSW,WNW,SWELL,7.9,256
2024,05,15,11,26,0.7,0.6,14.3,0.5,5.3,WSW,W,,6.7,237
2024,05,15,10,56,0.7,0.5,15.4,0.5,9.1,WSW,W,,6.5,256
2024,05,15,10,26,0.7,0.5,14.3,0.5,9.9,WSW,WSW,,6.4,243
2024,05,15,09,56,0.6,0.4,15.4,0.4,9.1,WSW,W,,6.3,247
2024,05,15,09,26,0.6,0.5,15.4,0.4,5.0,WSW,WNW,,6.7,237
2024,05,15,08,56,0.6,0.5,15.4,0.4,4.3,WSW,W,,6.4,253
2024,05,15,08,26,0.7,0.5,15.4,0.5,5.6,WSW,WNW,,6.3,246
2024,05,15,07,56,0.7,0.5,15.4,0.4,4.3,WSW,WSW,,6.5,244
2024,05,15,07,26,0.6,0.4,15.4,0.5,3.9,WSW,W,,5.9,247
2024,05,15,06,56,0.7,0.5,15.4,0.5,3.6,SW,W,,6.1,235
2024,05,15,06,26,0.6,0.4,15.4,0.4,5.0,WSW,W,,6.0,243
2024,05,15,05,56,0.6,0.4,15.4,0.5,4.2,WSW,W,,5.5,240
2024,05,15,05,26,0.7,0.4,15.4,0.5,5.3,WSW,W,,5.9,237
2024,05,15,04,56,0.7,0.5,15.4,0.5,5.6,SW,WNW,,6.0,235
2024,05,15,04,26,0.6,0.4,15.4,0.5,5.6,SW,W,,5.4,232
2024,05,15,03,56,0.6,0.4,14.3,0.5,5.3,SW,W,,5.4,235
2024,05,15,03,26,0.6,0.4,15.4,0.5,5.3,SW,W,,5.4,230
2024,05,15,02,56,0.6,0.3,15.4,0.5,5.6,WSW,W,,4.9,240
2024,05,15,02,26,0.7,0.4,15.4,0.5,4.8,WSW,W,,5.3,239
2024,05,15,01,56,0.7,0.4,15.4,0.6,5.6,WSW,W,,4.9,237
2024,05,15,01,26,0.6,0.3,15.4,0.6,5.6,WSW,WNW,,4.7,239
2024,05,15,00,56,0.7,0.4,15.4,0.6,5.6,SW,WNW,,5.3,235
2024,05,15,00,26,0.7,0.4,14.3,0.6,5.6,SW,WNW,,5.1,235
2024,05,14,23,56,0.7,0.5,14.3,0.5,5.9,WSW,WNW,,6.0,239
2024,05,14,23,26,0.6,0.4,15.4,0.5,5.6,WSW,WNW,,5.7,242
2024,05,14,22,56,0.6,0.4,15.4,0.5,5.6,SW,WNW,,6.4,233
2024,05,14,22,26,0.6,0.4,14.3,0.5,5.6,WSW,WNW,,5.9,240
2024,05,14,21,56,0.6,0.4,15.4,0.4,5.3,WSW,WNW,,6.2,242
2024,05,14,21,26,0.5,0.4,14.3,0.4,5.3,SW,W,,6.4,236
2024,05,14,20,56,0.6,0.4,15.4,0.4,4.8,SW,W,,6.8,233
2024,05,14,20,26,0.6,0.5,15.4,0.4,4.8,WSW,W,,7.2,240
2024,05,14,19,56,0.5,0.4,15.4,0.4,4.5,WSW,W,,6.5,242
2024,05,14,19,26,0.6,0.4,15.4,0.4,4.5,WSW,W,,6.9,239
