#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,15,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,45
2024,05,18,14,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,44
2024,05,18,13,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,42
2024,05,18,12,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,44
2024,05,18,11,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,44
2024,05,18,10,20,1.1,MM,MM,MM,MM,MM,MM,AVERAGE,MM,44
2024,05,18,09,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,43
2024,05,18,08,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,44
2024,05,18,07,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,43
2024,05,18,06,20,1.0,MM,MM,MM,MM,MM,MM,STEEP,MM,43
2024,05,18,05,20,1.0,MM,MM,MM,MM,MM,MM,STEEP,MM,41
2024,05,18,04,20,1.1,MM,MM,MM,MM,MM,MM,STEEP,MM,42
2024,05,18,03,20,1.2,MM,MM,MM,MM,MM,MM,STEEP,MM,41
2024,05,18,02,20,1.2,MM,MM,MM,MM,MM,MM,STEEP,MM,39
2024,05,18,01,20,1.4,MM,MM,MM,MM,MM,MM,STEEP,MM,35
2024,05,18,00,20,1.4,MM,MM,MM,MM,MM,MM,STEEP,MM,31
2024,05,17,23,20,1.4,MM,MM,MM,MM,MM,MM,STEEP,MM,29
2024,05,17,22,20,1.6,MM,MM,MM,MM,MM,MM,STEEP,MM,28
2024,05,17,21,20,1.6,MM,MM,MM,MM,MM,MM,STEEP,MM,27
2024,05,17,20,20,1.5,MM,MM,MM,MM,MM,MM,STEEP,MM,22
2024,05,17,19,20,1.5,MM,MM,MM,MM,MM,MM,STEEP,MM,23
2024,05,17,18,20,1.6,MM,MM,MM,MM,MM,MM,STEEP,MM,24
2024,05,17,17,20,1.4,MM,MM,MM,MM,MM,MM,STEEP,MM,22
2024,05,17,16,20,1.5,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,23
2024,05,17,15,20,1.7,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,22
2024,05,17,14,20,1.6,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,23
2024,05,17,13,20,1.7,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,24
2024,05,17,12,20,1.8,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,29
2024,05,17,11,20,1.7,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,28
2024,05,17,10,20,1.9,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,28
2024,05,17,09,20,1.8,MM,MM,MM,MM,MM,MM,VERY_STEEP,MM,30
2024,05,17,08,20,1.6,MM,MM,MM,MM,MM,MM,STEEP,MM,33
2024,05,17,07,20,1.4,MM,MM,MM,MM,MM,MM,STEEP,MM,39
2024,05,17,06,20,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,MM,52
2024,05,17,05,20,0.8,MM,MM,MM,MM,MM,MM,AVERAGE,MM,70
2024,05,17,04,20,0.8,MM,MM,MM,MM,MM,MM,AVERAGE,MM,59
2024,05,17,03,20,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,MM,68
2024,05,17,02,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,78
2024,05,17,01,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,73
2024,05,17,00,20,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,MM,76
2024,05,16,23,20,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,MM,72
2024,05,16,22,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,90
2024,05,16,21,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,87
2024,05,16,20,20,0.9,MM,MM,MM,MM,MM,MM,AVERAGE,MM,73
2024,05,16,19,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,103
2024,05,16,18,20,1.0,MM,MM,MM,MM,MM,MM,AVERAGE,MM,103
2024,05,16,17,20,1.1,MM,MM,MM,MM,MM,MM,AVERAGE,MM,113
2024,05,16,16,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,129
2024,05,16,15,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,129
2024,05,16,14,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,141
2024,05,16,13,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,132
2024,05,16,12,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,146
2024,05,16,11,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,151
2024,05,16,10,20,1.4,MM,MM,MM,MM,MM,MM,AVERAGE,MM,140
2024,05,16,09,20,1.4,MM,MM,MM,MM,MM,MM,AVERAGE,MM,149
2024,05,16,08,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,146
2024,05,16,07,20,1.4,MM,MM,MM,MM,MM,MM,AVERAGE,MM,150
2024,05,16,06,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,150
2024,05,16,05,20,1.5,MM,MM,MM,MM,MM,MM,AVERAGE,MM,148
2024,05,16,04,20,1.3,MM,MM,MM,MM,MM,MM,AVERAGE,MM,140
2024,05,16,03,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,151
2024,05,16,02,20,1.2,MM,MM,MM,MM,MM,MM,AVERAGE,MM,150
2024,05,16,01,20,1.5,MM,MM,MM,MM,MM,MM,AVERAGE,MM,159
2024,05,16,00,20,1.5,MM,MM,MM,MM,MM,MM,AVERAGE,MM,157
