#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,10,0.9,0.8,6.2,0.4,3.8,ENE,SE,STEEP,4.8,74
2024,05,18,16,40,1.0,0.9,5.9,0.4,4.0,E,ESE,STEEP,5.0,88
2024,05,18,16,10,1.0,0.9,5.6,0.4,4.0,ESE,ESE,STEEP,4.9,120
2024,05,18,15,40,1.0,0.9,5.0,0.4,3.7,ESE,ESE,VERY_STEEP,4.9,104
2024,05,18,15,10,1.0,0.9,5.6,0.4,3.8,ESE,E,STEEP,4.8,122
2024,05,18,14,40,0.9,0.9,5.9,0.4,3.7,ESE,ESE,STEEP,4.7,119
2024,05,18,14,10,1.1,1.0,6.2,0.4,3.8,E,E,STEEP,4.9,87
2024,05,18,13,40,1.0,0.9,6.2,0.4,3.8,ESE,ESE,STEEP,4.8,102
2024,05,18,13,10,1.1,1.0,5.9,0.4,3.7,SE,E,STEEP,4.8,124
2024,05,18,12,40,1.2,1.2,5.6,0.4,3.4,ESE,ESE,VERY_STEEP,4.9,119
2024,05,18,12,10,1.2,1.1,6.7,0.5,3.7,E,ESE,STEEP,4.9,88
2024,05,18,11,40,1.2,1.1,6.7,0.5,3.7,E,ESE,STEEP,4.8,96
2024,05,18,11,10,1.4,1.3,6.7,0.5,3.7,ESE,E,STEEP,5.0,103
2024,05,18,10,40,1.4,1.3,6.2,0.5,3.8,SE,ESE,STEEP,5.1,126
2024,05,18,10,10,1.4,1.3,6.7,0.6,3.4,ESE,E,STEEP,4.9,108
2024,05,18,09,40,1.4,1.3,6.7,0.6,3.8,SE,ESE,STEEP,4.9,129
2024,05,18,09,10,1.5,1.4,6.7,0.6,3.8,SE,ESE,STEEP,5.0,127
2024,05,18,08,40,1.6,1.2,6.7,1.0,4.8,ESE,ESE,STEEP,4.9,119
2024,05,18,08,10,1.6,0.3,16.0,1.6,7.1,NNE,E,STEEP,4.9,97
2024,05,18,07,40,1.5,0.0,MM,1.5,6.7,MM,ESE,STEEP,5.0,109
2024,05,18,07,10,1.5,0.8,7.1,1.2,6.2,SE,ESE,STEEP,4.9,133
2024,05,18,06,40,1.6,0.6,12.1,1.5,7.1,SSE,E,STEEP,5.2,94
2024,05,18,06,10,1.5,0.6,12.1,1.4,6.7,E,ESE,STEEP,5.2,107
2024,05,18,05,40,1.5,0.0,MM,1.5,7.1,MM,ESE,STEEP,5.2,107
2024,05,18,05,10,1.6,1.4,7.1,0.9,3.8,ESE,ESE,STEEP,5.4,108
2024,05,18,04,40,1.7,1.0,7.1,1.4,6.2,ESE,ESE,STEEP,5.3,102
2024,05,18,04,10,1.7,0.4,11.4,1.6,7.1,ESE,ESE,STEEP,5.3,107
2024,05,18,03,40,1.7,0.3,13.8,1.7,7.1,ESE,ESE,STEEP,5.3,122
2024,05,18,03,10,1.6,0.3,12.9,1.6,6.2,SE,ESE,STEEP,5.3,115
2024,05,18,02,40,1.6,0.2,12.1,1.6,6.7,SE,SE,STEEP,5.3,126
2024,05,18,02,10,1.6,0.6,14.8,1.5,6.7,W,SE,STEEP,5.3,133
2024,05,18,01,40,1.6,0.0,MM,1.6,6.7,MM,SSE,STEEP,5.3,160
2024,05,18,01,10,1.6,1.3,6.2,1.0,4.3,SE,SE,STEEP,5.3,131
2024,05,18,00,40,1.5,1.2,6.2,0.9,4.5,SSE,SSE,STEEP,5.2,150
2024,05,18,00,10,1.7,1.5,6.7,0.7,3.8,SE,SSE,STEEP,5.3,146
2024,05,17,23,40,1.6,1.5,6.2,0.6,4.2,SE,SSE,STEEP,5.3,129
2024,05,17,23,10,1.6,1.5,6.2,0.6,4.0,SE,SSE,STEEP,5.2,133
2024,05,17,22,40,1.7,1.7,5.9,0.6,3.8,SE,SSE,VERY_STEEP,5.3,134
2024,05,17,22,10,1.7,1.3,7.7,1.0,5.3,S,SSE,AVERAGE,5.2,178
2024,05,17,21,40,1.7,1.0,7.7,1.4,6.2,S,SE,VERY_STEEP,5.2,127
2024,05,17,21,10,1.7,0.9,7.7,1.5,5.9,SSW,SE,VERY_STEEP,5.2,131
2024,05,17,20,40,1.4,0.3,8.3,1.4,6.2,SSW,ESE,STEEP,4.7,117
2024,05,17,20,10,1.2,0.2,10.0,1.2,5.3,SE,SSE,VERY_STEEP,4.5,147
2024,05,17,19,40,1.2,0.0,MM,1.2,5.3,MM,SE,VERY_STEEP,4.5,135
2024,05,17,19,10,1.1,0.0,MM,1.1,5.9,MM,E,STEEP,4.5,92
2024,05,17,18,40,1.1,0.5,6.7,1.0,5.0,E,SE,VERY_STEEP,4.5,124
2024,05,17,18,10,1.1,0.7,5.9,0.9,5.0,ESE,SE,STEEP,4.3,103
2024,05,17,17,40,1.0,0.0,MM,1.0,5.3,MM,ESE,VERY_STEEP,4.3,120
2024,05,17,17,10,1.1,0.4,6.7,1.0,4.8,ENE,SE,VERY_STEEP,4.4,124
2024,05,17,16,40,1.0,0.5,6.2,0.9,5.3,E,ESE,VERY_STEEP,4.3,119
2024,05,17,16,10,1.2,0.9,5.3,0.8,4.5,ESE,SE,VERY_STEEP,4.5,135
2024,05,17,15,40,1.2,0.9,5.6,0.7,3.8,ESE,SE,STEEP,4.4,118
2024,05,17,15,10,1.2,0.9,5.0,0.8,4.5,SE,SSE,VERY_STEEP,4.3,129
2024,05,17,14,40,1.2,0.6,5.6,1.0,5.0,ESE,SE,VERY_STEEP,4.3,118
2024,05,17,14,10,1.2,0.8,5.6,0.9,4.8,ESE,SE,VERY_STEEP,4.3,120
2024,05,17,13,40,1.3,0.7,5.9,1.1,5.3,ESE,ESE,VERY_STEEP,4.2,114
2024,05,17,13,10,1.3,0.2,10.8,1.3,5.6,E,ESE,VERY_STEEP,4.2,111
2024,05,17,12,40,1.3,0.2,10.0,1.3,4.8,SSE,SE,VERY_STEEP,4.1,128
2024,05,17,12,10,1.3,0.0,MM,1.3,5.9,MM,ESE,STEEP,4.2,116
2024,05,17,11,40,1.3,0.0,MM,1.3,4.3,MM,SE,VERY_STEEP,4.2,135
2024,05,17,11,10,1.3,0.3,10.8,1.3,6.2,ESE,ESE,STEEP,4.1,118
2024,05,17,10,40,1.3,0.2,10.8,1.3,6.2,WSW,ESE,STEEP,4.2,114
2024,05,17,10,10,1.2,0.0,MM,1.2,5.9,MM,ESE,STEEP,4.2,121
2024,05,17,09,40,1.2,0.6,11.4,1.1,6.2,ENE,ESE,STEEP,4.4,118
2024,05,17,09,10,1.3,0.0,MM,1.3,6.2,MM,ESE,STEEP,4.5,114
2024,05,17,08,40,1.1,0.0,MM,1.1,6.2,MM,E,STEEP,4.5,96
2024,05,17,08,10,1.1,0.0,MM,1.1,6.2,MM,ESE,STEEP,4.5,107
2024,05,17,07,40,1.2,0.7,6.2,0.9,5.6,ESE,SE,STEEP,4.5,111
2024,05,17,07,10,1.3,0.0,MM,1.3,6.2,MM,ESE,STEEP,4.6,113
2024,05,17,06,40,1.2,0.0,MM,1.2,5.6,MM,ESE,VERY_STEEP,4.3,121
