#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,10,1.0,1.0,9.1,0.2,3.6,N,WSW,SWELL,6.6,8
2024,05,18,16,40,1.3,1.3,9.1,0.2,3.1,N,WNW,SWELL,7.3,8
2024,05,18,16,10,1.0,1.0,10.0,0.2,3.8,N,SW,SWELL,6.5,4
2024,05,18,15,40,1.0,1.0,9.1,0.2,3.4,N,SSE,SWELL,6.5,7
2024,05,18,15,10,1.1,1.0,10.0,0.2,3.4,NNE,WSW,SWELL,6.7,28
2024,05,18,14,40,1.0,1.0,10.0,0.2,3.7,NNE,WSW,SWELL,6.5,20
2024,05,18,14,10,0.9,0.9,10.0,0.2,3.8,NNE,WNW,SWELL,6.2,28
2024,05,18,13,40,0.9,0.9,10.0,0.2,3.4,NNE,NNW,SWELL,6.1,26
2024,05,18,13,10,0.9,0.8,7.1,0.2,4.0,N,SSW,AVERAGE,6.0,5
2024,05,18,12,40,0.8,0.8,6.2,0.2,3.6,NNW,NW,STEEP,5.8,344
2024,05,18,12,10,0.9,0.9,10.0,0.2,3.8,NNE,WNW,SWELL,6.0,25
2024,05,18,11,40,0.9,0.9,5.6,0.2,3.8,NW,WSW,STEEP,6.0,322
2024,05,18,11,10,0.8,0.8,5.9,0.2,4.0,NNW,NNW,STEEP,5.7,329
2024,05,18,10,40,0.9,0.8,6.2,0.2,3.7,NW,SSW,STEEP,5.7,317
2024,05,18,10,10,0.9,0.9,5.9,0.2,4.0,NW,SSW,STEEP,5.7,319
2024,05,18,09,40,0.9,0.9,5.9,0.3,3.6,NW,WNW,STEEP,5.6,318
2024,05,18,09,10,0.9,0.9,7.7,0.3,4.0,ENE,WNW,AVERAGE,5.8,62
2024,05,18,08,40,0.9,0.9,6.2,0.3,3.8,NW,WNW,STEEP,5.6,316
2024,05,18,08,10,0.9,0.9,5.9,0.3,3.6,NW,SW,STEEP,5.6,325
2024,05,18,07,40,0.9,0.9,6.2,0.3,3.4,NW,SW,STEEP,5.5,315
2024,05,18,07,10,0.9,0.9,6.2,0.3,3.6,NW,WSW,STEEP,5.4,322
2024,05,18,06,40,0.9,0.8,7.7,0.3,3.4,NE,WSW,AVERAGE,5.4,35
2024,05,18,06,10,1.0,0.9,6.2,0.3,2.9,NW,W,STEEP,5.5,319
2024,05,18,05,40,0.9,0.9,5.9,0.3,3.7,NW,WSW,STEEP,5.4,320
2024,05,18,05,10,1.0,0.9,6.2,0.3,4.0,NW,SSW,STEEP,5.5,321
2024,05,18,04,40,0.9,0.9,6.2,0.3,3.4,NW,WSW,STEEP,5.5,320
2024,05,18,04,10,1.0,1.0,6.2,0.3,3.8,NW,SW,STEEP,5.4,325
2024,05,18,03,40,0.9,0.9,6.2,0.3,3.4,NW,SSW,STEEP,5.4,313
2024,05,18,03,10,1.0,0.9,5.6,0.3,3.2,NW,SW,STEEP,5.4,304
2024,05,18,02,40,0.9,0.9,6.2,0.3,3.7,NW,SW,STEEP,5.4,308
2024,05,18,02,10,1.0,0.9,5.9,0.3,3.6,NW,W,STEEP,5.5,307
2024,05,18,01,40,1.0,0.9,6.2,0.3,3.8,NW,WSW,STEEP,5.4,312
2024,05,18,01,10,0.9,0.8,6.2,0.3,3.7,NW,WSW,STEEP,5.3,317
2024,05,18,00,40,0.9,0.9,6.2,0.3,3.7,WNW,W,STEEP,5.2,298
2024,05,18,00,10,0.9,0.9,6.7,0.3,3.4,NW,W,AVERAGE,5.4,322
2024,05,17,23,40,0.9,0.8,6.7,0.3,3.8,NW,SW,AVERAGE,5.4,304
