#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,10,0.8,MM,MM,MM,MM,MM,MM,,3.7,279
2024,05,18,16,40,0.8,MM,MM,MM,MM,MM,MM,,3.8,271
2024,05,18,16,10,0.8,MM,MM,MM,MM,MM,MM,,3.9,261
2024,05,18,15,40,0.8,MM,MM,MM,MM,MM,MM,,4.0,261
2024,05,18,15,10,0.8,MM,MM,MM,MM,MM,MM,,4.1,260
2024,05,18,14,40,0.7,MM,MM,MM,MM,MM,MM,,4.1,247
2024,05,18,14,10,0.7,MM,MM,MM,MM,MM,MM,,4.0,258
2024,05,18,13,40,0.7,MM,MM,MM,MM,MM,MM,,3.9,246
2024,05,18,13,10,0.8,MM,MM,MM,MM,MM,MM,,4.0,256
2024,05,18,12,40,0.8,MM,MM,MM,MM,MM,MM,,3.9,260
2024,05,18,12,10,0.8,MM,MM,MM,MM,MM,MM,,3.8,253
2024,05,18,11,40,0.7,MM,MM,MM,MM,MM,MM,,3.8,249
2024,05,18,11,10,0.7,MM,MM,MM,MM,MM,MM,,3.7,254
2024,05,18,10,40,0.7,MM,MM,MM,MM,MM,MM,,3.6,253
2024,05,18,10,10,0.8,MM,MM,MM,MM,MM,MM,,3.5,244
2024,05,18,09,40,0.7,MM,MM,MM,MM,MM,MM,,3.4,251
2024,05,18,09,10,0.7,MM,MM,MM,MM,MM,MM,,3.4,253
2024,05,18,08,40,0.7,MM,MM,MM,MM,MM,MM,,3.3,254
2024,05,18,08,10,0.7,MM,MM,MM,MM,MM,MM,,3.4,257
2024,05,18,07,40,0.8,MM,MM,MM,MM,MM,MM,VERY_STEEP,3.5,260
2024,05,18,07,10,0.9,MM,MM,MM,MM,MM,MM,VERY_STEEP,3.4,259
2024,05,18,06,40,0.9,MM,MM,MM,MM,MM,MM,VERY_STEEP,3.5,254
2024,05,18,06,10,1.0,MM,MM,MM,MM,MM,MM,VERY_STEEP,3.6,261
