#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,18,17,30,1.3,1.0,15.4,0.9,6.2,SSE,SSE,SWELL,8.3,158
2024,05,18,17,00,1.1,0.8,16.7,0.8,6.7,SSE,SSE,SWELL,7.7,163
2024,05,18,16,30,1.2,0.8,14.3,0.9,6.2,SSE,SSE,AVERAGE,7.3,164
2024,05,18,16,00,1.3,0.9,15.4,0.9,6.2,SSE,SSE,SWELL,7.8,163
2024,05,18,15,30,1.1,0.8,15.4,0.8,6.1,SSE,SSE,SWELL,7.2,161
2024,05,18,15,00,1.2,0.8,14.3,0.9,5.9,SSE,SSE,AVERAGE,6.8,164
2024,05,18,14,30,1.2,0.8,14.3,0.9,6.1,SSE,SSE,AVERAGE,7.0,163
2024,05,18,14,00,1.3,0.9,14.3,0.9,6.2,SSE,SSE,SWELL,7.0,163
2024,05,18,13,30,1.3,0.9,14.3,1.0,5.6,SSE,SSE,AVERAGE,6.5,167
2024,05,18,13,00,1.3,0.8,14.3,1.0,6.2,SSE,SSE,AVERAGE,6.2,167
2024,05,18,12,30,1.3,0.8,15.4,1.0,5.7,SSE,SSE,AVERAGE,6.2,165
2024,05,18,12,00,1.3,0.8,15.4,1.1,5.9,SSE,SSE,AVERAGE,6.3,163
2024,05,18,11,30,1.4,0.9,16.7,1.1,5.7,SSE,SSE,AVERAGE,6.5,161
2024,05,18,11,00,1.3,0.8,13.3,1.1,5.9,S,SSE,AVERAGE,6.5,169
2024,05,18,10,30,1.4,0.9,16.7,1.1,6.5,SSE,SSE,AVERAGE,6.8,165
2024,05,18,10,00,1.4,0.9,15.4,1.1,6.2,SSE,SSE,AVERAGE,6.6,162
2024,05,18,09,30,1.4,0.9,15.4,1.1,6.5,SSE,SSE,AVERAGE,6.4,162
2024,05,18,09,00,1.4,0.9,15.4,1.1,6.7,S,SSE,AVERAGE,6.6,169
2024,05,18,08,30,1.4,0.8,15.4,1.1,6.2,SSE,SSE,AVERAGE,6.2,161
2024,05,18,08,00,1.3,0.7,15.4,1.1,5.7,SSE,SSE,AVERAGE,5.9,158
2024,05,18,07,30,1.3,0.8,16.7,1.0,6.1,SSE,SSE,AVERAGE,6.3,161
